Member Entity ID,Parent Entity ID,Campus ID,Relationship,Source Record ID,Observation ID,Relationship Basis,Registry Version
campus:e36683d8f8ac12b4,campus:e36683d8f8ac12b4,campus:e36683d8f8ac12b4,observation_supports_campus,55,fractracker:55,campus identity evidence,9.6.2
building:97c9c4d9c3f1a883,campus:827992939ab339a5,campus:827992939ab339a5,building_in_campus,im3-source:1a4643a9b0536516,im3:1a4643a9b0536516,source-native building observation,9.6.2
building:97c9c4d9c3f1a883,campus:827992939ab339a5,campus:827992939ab339a5,building_in_campus,osm-way-195664350,gigawatt:osm-way-195664350,source-native building observation,9.6.2
campus:827992939ab339a5,campus:827992939ab339a5,campus:827992939ab339a5,observation_supports_campus,552,fractracker:552,campus identity evidence,9.6.2
campus:6aa771b3aa8d4aa3,campus:6aa771b3aa8d4aa3,campus:6aa771b3aa8d4aa3,observation_supports_campus,553,fractracker:553,campus identity evidence,9.6.2
campus:06d3278ea4b47e59,campus:06d3278ea4b47e59,campus:06d3278ea4b47e59,observation_supports_campus,554,fractracker:554,campus identity evidence,9.6.2
campus:a54f0cc4f0b04d57,campus:a54f0cc4f0b04d57,campus:a54f0cc4f0b04d57,observation_supports_campus,558,fractracker:558,campus identity evidence,9.6.2
campus:27fe1cab6024c950,campus:27fe1cab6024c950,campus:27fe1cab6024c950,observation_supports_campus,559,fractracker:559,campus identity evidence,9.6.2
campus:f6beca624713a548,campus:f6beca624713a548,campus:f6beca624713a548,observation_supports_campus,56,fractracker:56,campus identity evidence,9.6.2
building:71913f0a5bfdecde,campus:3b4025bf86a34f74,campus:3b4025bf86a34f74,building_in_campus,im3-source:1e79713eb7953cb7,im3:1e79713eb7953cb7,source-native building observation,9.6.2
building:71913f0a5bfdecde,campus:3b4025bf86a34f74,campus:3b4025bf86a34f74,building_in_campus,osm-way-918873142,gigawatt:osm-way-918873142,source-native building observation,9.6.2
campus:3b4025bf86a34f74,campus:3b4025bf86a34f74,campus:3b4025bf86a34f74,observation_supports_campus,560,fractracker:560,campus identity evidence,9.6.2
building:0d0231d1efead879,campus:985d7b8da61d29a5,campus:985d7b8da61d29a5,building_in_campus,im3-source:395f1f97e3b14c7b,im3:395f1f97e3b14c7b,source-native building observation,9.6.2
building:0d0231d1efead879,campus:985d7b8da61d29a5,campus:985d7b8da61d29a5,building_in_campus,osm-way-860433344,gigawatt:osm-way-860433344,source-native building observation,9.6.2
campus:985d7b8da61d29a5,campus:985d7b8da61d29a5,campus:985d7b8da61d29a5,observation_supports_campus,561,fractracker:561,campus identity evidence,9.6.2
building:6e04e70bf51175dc,campus:0063561a371cef1f,campus:0063561a371cef1f,building_in_campus,im3-source:4ac0c6073332fc2a,im3:4ac0c6073332fc2a,source-native building observation,9.6.2
building:6e04e70bf51175dc,campus:0063561a371cef1f,campus:0063561a371cef1f,building_in_campus,osm-way-1080170580,gigawatt:osm-way-1080170580,source-native building observation,9.6.2
campus:0063561a371cef1f,campus:0063561a371cef1f,campus:0063561a371cef1f,observation_supports_campus,562,fractracker:562,campus identity evidence,9.6.2
campus:3ecd2786fae0322d,campus:3ecd2786fae0322d,campus:3ecd2786fae0322d,observation_supports_campus,563,fractracker:563,campus identity evidence,9.6.2
campus:e18616bd26b7742d,campus:e18616bd26b7742d,campus:e18616bd26b7742d,observation_supports_campus,564,fractracker:564,campus identity evidence,9.6.2
campus:6755bc5f8bef2b5c,campus:6755bc5f8bef2b5c,campus:6755bc5f8bef2b5c,observation_supports_campus,565,fractracker:565,campus identity evidence,9.6.2
campus:f6b1d829ddff31f7,campus:f6b1d829ddff31f7,campus:f6b1d829ddff31f7,observation_supports_campus,566,fractracker:566,campus identity evidence,9.6.2
campus:fae5b6e1aee89dce,campus:fae5b6e1aee89dce,campus:fae5b6e1aee89dce,observation_supports_campus,568,fractracker:568,campus identity evidence,9.6.2
campus:ab204f3cf1fa140a,campus:ab204f3cf1fa140a,campus:ab204f3cf1fa140a,observation_supports_campus,57,fractracker:57,campus identity evidence,9.6.2
campus:c44656f18c325700,campus:c44656f18c325700,campus:c44656f18c325700,observation_supports_campus,571,fractracker:571,campus identity evidence,9.6.2
campus:b150d5bca406cc75,campus:b150d5bca406cc75,campus:b150d5bca406cc75,observation_supports_campus,574,fractracker:574,campus identity evidence,9.6.2
campus:0d07c6a9b6d5d20b,campus:0d07c6a9b6d5d20b,campus:0d07c6a9b6d5d20b,observation_supports_campus,576,fractracker:576,campus identity evidence,9.6.2
campus:b57f6261668189dc,campus:b57f6261668189dc,campus:b57f6261668189dc,observation_supports_campus,577,fractracker:577,campus identity evidence,9.6.2
campus:d647d26e819cba2d,campus:d647d26e819cba2d,campus:d647d26e819cba2d,observation_supports_campus,580,fractracker:580,campus identity evidence,9.6.2
campus:27682b6105936340,campus:27682b6105936340,campus:27682b6105936340,observation_supports_campus,582,fractracker:582,campus identity evidence,9.6.2
building:6466c1645aabe39b,campus:6cb40661d1a6d15b,campus:6cb40661d1a6d15b,building_in_campus,im3-source:36d94d503a0be029,im3:36d94d503a0be029,source-native building observation,9.6.2
building:6466c1645aabe39b,campus:6cb40661d1a6d15b,campus:6cb40661d1a6d15b,building_in_campus,osm-way-1178609569,gigawatt:osm-way-1178609569,source-native building observation,9.6.2
campus:6cb40661d1a6d15b,campus:6cb40661d1a6d15b,campus:6cb40661d1a6d15b,observation_supports_campus,584,fractracker:584,campus identity evidence,9.6.2
campus:f84a01d913450096,campus:f84a01d913450096,campus:f84a01d913450096,observation_supports_campus,587,fractracker:587,campus identity evidence,9.6.2
campus:6fcd50f2653c266b,campus:6fcd50f2653c266b,campus:6fcd50f2653c266b,observation_supports_campus,59,fractracker:59,campus identity evidence,9.6.2
campus:52452684302e104a,campus:52452684302e104a,campus:52452684302e104a,observation_supports_campus,590,fractracker:590,campus identity evidence,9.6.2
campus:119e004579b0041f,campus:119e004579b0041f,campus:119e004579b0041f,observation_supports_campus,591,fractracker:591,campus identity evidence,9.6.2
campus:57b2dc1670a97cea,campus:57b2dc1670a97cea,campus:57b2dc1670a97cea,observation_supports_campus,593,fractracker:593,campus identity evidence,9.6.2
campus:1217a6821f7b7566,campus:1217a6821f7b7566,campus:1217a6821f7b7566,observation_supports_campus,598,fractracker:598,campus identity evidence,9.6.2
building:acceb254d2aa094a,campus:2ce74c7a43df01b6,campus:2ce74c7a43df01b6,building_in_campus,im3-source:3824e64a7781991f,im3:3824e64a7781991f,source-native building observation,9.6.2
building:acceb254d2aa094a,campus:2ce74c7a43df01b6,campus:2ce74c7a43df01b6,building_in_campus,osm-way-1160814413,gigawatt:osm-way-1160814413,source-native building observation,9.6.2
building:6b0bd03e79fc55a5,campus:2ce74c7a43df01b6,campus:2ce74c7a43df01b6,building_in_campus,im3-source:63cfb0e9c5e55db0,im3:63cfb0e9c5e55db0,source-native building observation,9.6.2
building:6b0bd03e79fc55a5,campus:2ce74c7a43df01b6,campus:2ce74c7a43df01b6,building_in_campus,osm-way-1160814416,gigawatt:osm-way-1160814416,source-native building observation,9.6.2
building:ea1843efec86f905,campus:2ce74c7a43df01b6,campus:2ce74c7a43df01b6,building_in_campus,im3-source:e47ad24fb5304736,im3:e47ad24fb5304736,source-native building observation,9.6.2
building:ea1843efec86f905,campus:2ce74c7a43df01b6,campus:2ce74c7a43df01b6,building_in_campus,osm-way-1160814415,gigawatt:osm-way-1160814415,source-native building observation,9.6.2
campus:2ce74c7a43df01b6,campus:2ce74c7a43df01b6,campus:2ce74c7a43df01b6,observation_supports_campus,6,fractracker:6,campus identity evidence,9.6.2
campus:8d0f184f4669526e,campus:8d0f184f4669526e,campus:8d0f184f4669526e,observation_supports_campus,60,fractracker:60,campus identity evidence,9.6.2
campus:8edffaa65ee1967e,campus:8edffaa65ee1967e,campus:8edffaa65ee1967e,observation_supports_campus,600,fractracker:600,campus identity evidence,9.6.2
campus:0e54033cfb33bc6e,campus:0e54033cfb33bc6e,campus:0e54033cfb33bc6e,observation_supports_campus,602,fractracker:602,campus identity evidence,9.6.2
campus:784af769827f8c46,campus:784af769827f8c46,campus:784af769827f8c46,observation_supports_campus,603,fractracker:603,campus identity evidence,9.6.2
campus:49c1ffb59ac621f5,campus:49c1ffb59ac621f5,campus:49c1ffb59ac621f5,observation_supports_campus,604,fractracker:604,campus identity evidence,9.6.2
campus:502b79e05797c5a8,campus:502b79e05797c5a8,campus:502b79e05797c5a8,observation_supports_campus,605,fractracker:605,campus identity evidence,9.6.2
campus:f9124420386fb594,campus:f9124420386fb594,campus:f9124420386fb594,observation_supports_campus,609,fractracker:609,campus identity evidence,9.6.2
campus:18b07135c10bdc0e,campus:18b07135c10bdc0e,campus:18b07135c10bdc0e,observation_supports_campus,61,fractracker:61,campus identity evidence,9.6.2
campus:2a3eba00dcdf60e5,campus:2a3eba00dcdf60e5,campus:2a3eba00dcdf60e5,observation_supports_campus,610,fractracker:610,campus identity evidence,9.6.2
building:405a98452153dce9,campus:da48c29e9054e7ff,campus:da48c29e9054e7ff,building_in_campus,im3-source:335cc078f32a2460,im3:335cc078f32a2460,source-native building observation,9.6.2
building:405a98452153dce9,campus:da48c29e9054e7ff,campus:da48c29e9054e7ff,building_in_campus,osm-way-1109881281,gigawatt:osm-way-1109881281,source-native building observation,9.6.2
campus:da48c29e9054e7ff,campus:da48c29e9054e7ff,campus:da48c29e9054e7ff,observation_supports_campus,612,fractracker:612,campus identity evidence,9.6.2
campus:5bc82a8ef44479d4,campus:5bc82a8ef44479d4,campus:5bc82a8ef44479d4,observation_supports_campus,613,fractracker:613,campus identity evidence,9.6.2
campus:80673597600fc31e,campus:80673597600fc31e,campus:80673597600fc31e,observation_supports_campus,615,fractracker:615,campus identity evidence,9.6.2
campus:a23827fe799cbee8,campus:a23827fe799cbee8,campus:a23827fe799cbee8,observation_supports_campus,616,fractracker:616,campus identity evidence,9.6.2
campus:81dceb6b3342a306,campus:81dceb6b3342a306,campus:81dceb6b3342a306,observation_supports_campus,617,fractracker:617,campus identity evidence,9.6.2
campus:5def3d6cfcd6bf41,campus:5def3d6cfcd6bf41,campus:5def3d6cfcd6bf41,observation_supports_campus,618,fractracker:618,campus identity evidence,9.6.2
campus:2b9300e8d4230096,campus:2b9300e8d4230096,campus:2b9300e8d4230096,observation_supports_campus,619,fractracker:619,campus identity evidence,9.6.2
campus:2b9300e8d4230096,campus:2b9300e8d4230096,campus:2b9300e8d4230096,observation_supports_campus,620,fractracker:620,campus identity evidence,9.6.2
campus:1502949df2df2ef3,campus:1502949df2df2ef3,campus:1502949df2df2ef3,observation_supports_campus,62,fractracker:62,campus identity evidence,9.6.2
campus:bc2f4b52089351ad,campus:bc2f4b52089351ad,campus:bc2f4b52089351ad,observation_supports_campus,621,fractracker:621,campus identity evidence,9.6.2
campus:66bcd8b71c2402bc,campus:66bcd8b71c2402bc,campus:66bcd8b71c2402bc,observation_supports_campus,622,fractracker:622,campus identity evidence,9.6.2
campus:99735f42c202a028,campus:99735f42c202a028,campus:99735f42c202a028,observation_supports_campus,623,fractracker:623,campus identity evidence,9.6.2
campus:919e4d48e9eaa0bb,campus:919e4d48e9eaa0bb,campus:919e4d48e9eaa0bb,observation_supports_campus,624,fractracker:624,campus identity evidence,9.6.2
campus:0127b4b53760eb34,campus:0127b4b53760eb34,campus:0127b4b53760eb34,observation_supports_campus,625,fractracker:625,campus identity evidence,9.6.2
campus:e866d872d0f68e53,campus:e866d872d0f68e53,campus:e866d872d0f68e53,observation_supports_campus,626,fractracker:626,campus identity evidence,9.6.2
campus:7890f8729d63e5c3,campus:7890f8729d63e5c3,campus:7890f8729d63e5c3,observation_supports_campus,627,fractracker:627,campus identity evidence,9.6.2
building:32ce7f9590ac6453,campus:071fc0a24ecbecf8,campus:071fc0a24ecbecf8,building_in_campus,im3-source:3c13f0958c77a681,im3:3c13f0958c77a681,source-native building observation,9.6.2
campus:071fc0a24ecbecf8,campus:071fc0a24ecbecf8,campus:071fc0a24ecbecf8,observation_supports_campus,628,fractracker:628,campus identity evidence,9.6.2
campus:43aeccbb0f9fd593,campus:43aeccbb0f9fd593,campus:43aeccbb0f9fd593,observation_supports_campus,629,fractracker:629,campus identity evidence,9.6.2
campus:dad67d3ca522b9e5,campus:dad67d3ca522b9e5,campus:dad67d3ca522b9e5,observation_supports_campus,63,fractracker:63,campus identity evidence,9.6.2
campus:d05131f42eef6b81,campus:d05131f42eef6b81,campus:d05131f42eef6b81,observation_supports_campus,630,fractracker:630,campus identity evidence,9.6.2
campus:a939bfa338860637,campus:a939bfa338860637,campus:a939bfa338860637,observation_supports_campus,631,fractracker:631,campus identity evidence,9.6.2
campus:e84ed71a773d06c1,campus:e84ed71a773d06c1,campus:e84ed71a773d06c1,observation_supports_campus,632,fractracker:632,campus identity evidence,9.6.2
campus:74b95f3d22e53266,campus:74b95f3d22e53266,campus:74b95f3d22e53266,observation_supports_campus,635,fractracker:635,campus identity evidence,9.6.2
campus:82e20b5fb3202895,campus:82e20b5fb3202895,campus:82e20b5fb3202895,observation_supports_campus,636,fractracker:636,campus identity evidence,9.6.2
campus:82e20b5fb3202895,campus:82e20b5fb3202895,campus:82e20b5fb3202895,observation_supports_campus,637,fractracker:637,campus identity evidence,9.6.2
campus:07f53f12a0109a31,campus:07f53f12a0109a31,campus:07f53f12a0109a31,observation_supports_campus,638,fractracker:638,campus identity evidence,9.6.2
campus:809af098783e698e,campus:809af098783e698e,campus:809af098783e698e,observation_supports_campus,640,fractracker:640,campus identity evidence,9.6.2
campus:fd8922f3a973716d,campus:fd8922f3a973716d,campus:fd8922f3a973716d,observation_supports_campus,644,fractracker:644,campus identity evidence,9.6.2
campus:58d127bcd961f779,campus:58d127bcd961f779,campus:58d127bcd961f779,observation_supports_campus,646,fractracker:646,campus identity evidence,9.6.2
campus:465d4045c6e92a4f,campus:465d4045c6e92a4f,campus:465d4045c6e92a4f,observation_supports_campus,647,fractracker:647,campus identity evidence,9.6.2
campus:454cb05a62b868ee,campus:454cb05a62b868ee,campus:454cb05a62b868ee,observation_supports_campus,648,fractracker:648,campus identity evidence,9.6.2
campus:f93c83982ca286a9,campus:f93c83982ca286a9,campus:f93c83982ca286a9,observation_supports_campus,649,fractracker:649,campus identity evidence,9.6.2
campus:95f0a6d8eb289eca,campus:95f0a6d8eb289eca,campus:95f0a6d8eb289eca,observation_supports_campus,65,fractracker:65,campus identity evidence,9.6.2
campus:6f9050ff210b84b4,campus:6f9050ff210b84b4,campus:6f9050ff210b84b4,observation_supports_campus,651,fractracker:651,campus identity evidence,9.6.2
campus:29e3a49b2962bed7,campus:29e3a49b2962bed7,campus:29e3a49b2962bed7,observation_supports_campus,652,fractracker:652,campus identity evidence,9.6.2
campus:bf3dacf617641ece,campus:bf3dacf617641ece,campus:bf3dacf617641ece,observation_supports_campus,654,fractracker:654,campus identity evidence,9.6.2
campus:2537576161da6f5d,campus:2537576161da6f5d,campus:2537576161da6f5d,observation_supports_campus,656,fractracker:656,campus identity evidence,9.6.2
campus:40bfc81d66c06674,campus:40bfc81d66c06674,campus:40bfc81d66c06674,observation_supports_campus,657,fractracker:657,campus identity evidence,9.6.2
campus:41800b345aad52f7,campus:41800b345aad52f7,campus:41800b345aad52f7,observation_supports_campus,659,fractracker:659,campus identity evidence,9.6.2
campus:4c374f3cbdb4cef9,campus:4c374f3cbdb4cef9,campus:4c374f3cbdb4cef9,observation_supports_campus,66,fractracker:66,campus identity evidence,9.6.2
campus:fbc9db58cc0cf7df,campus:fbc9db58cc0cf7df,campus:fbc9db58cc0cf7df,observation_supports_campus,660,fractracker:660,campus identity evidence,9.6.2
campus:6a44402cbe7c43fc,campus:6a44402cbe7c43fc,campus:6a44402cbe7c43fc,observation_supports_campus,661,fractracker:661,campus identity evidence,9.6.2
campus:36925573d3136707,campus:36925573d3136707,campus:36925573d3136707,observation_supports_campus,666,fractracker:666,campus identity evidence,9.6.2
campus:bcc056355334b84a,campus:bcc056355334b84a,campus:bcc056355334b84a,observation_supports_campus,667,fractracker:667,campus identity evidence,9.6.2
campus:33f7bbe2279035fa,campus:33f7bbe2279035fa,campus:33f7bbe2279035fa,observation_supports_campus,668,fractracker:668,campus identity evidence,9.6.2
building:a536a059910aa002,campus:def0c4f0dc07ff24,campus:def0c4f0dc07ff24,building_in_campus,im3-source:372be5584b5dc863,im3:372be5584b5dc863,source-native building observation,9.6.2
building:a536a059910aa002,campus:def0c4f0dc07ff24,campus:def0c4f0dc07ff24,building_in_campus,osm-way-844389014,gigawatt:osm-way-844389014,source-native building observation,9.6.2
building:c6db0986a040f6ed,campus:def0c4f0dc07ff24,campus:def0c4f0dc07ff24,building_in_campus,im3-source:3df21be7a0d836bf,im3:3df21be7a0d836bf,source-native building observation,9.6.2
building:c6db0986a040f6ed,campus:def0c4f0dc07ff24,campus:def0c4f0dc07ff24,building_in_campus,osm-way-1103333136,gigawatt:osm-way-1103333136,source-native building observation,9.6.2
building:7dc6df05d7751714,campus:def0c4f0dc07ff24,campus:def0c4f0dc07ff24,building_in_campus,im3-source:82052fff92c4d4af,im3:82052fff92c4d4af,source-native building observation,9.6.2
building:7dc6df05d7751714,campus:def0c4f0dc07ff24,campus:def0c4f0dc07ff24,building_in_campus,osm-way-1103333137,gigawatt:osm-way-1103333137,source-native building observation,9.6.2
building:0319370e7ec76171,campus:def0c4f0dc07ff24,campus:def0c4f0dc07ff24,building_in_campus,im3-source:89e1eb44ee511e46,im3:89e1eb44ee511e46,source-native building observation,9.6.2
