Observation ID,Source Record ID,Source,Source Class,Observation Level,Name,Operator,Owner,Developer,Occupant,Address,City,State,County,ZIP Code,Latitude,Longitude,Location Precision,Purpose,Status,Status Detail,Status Date,Expected Service Date,Square Feet,Facility Count,Building Count,Property Size Acres,Project Cost,Raw Capacity Text,Published Capacity Estimate Low MW,Published Capacity Estimate MW,Published Capacity Estimate High MW,Capacity Estimate Basis,Planned Data Center Capacity MW,Contracted Utility Capacity MW,Energized Capacity MW,Annual Electricity Consumption MWh,Planned Onsite Generation MW,Power Source,Dedicated Power Plant,Generator Count,Utility,Balancing Authority,Watershed,Water Withdrawal Gallons/Year,Water Consumption Gallons/Year,Site WUE L/kWh,Cooling System,Water Source,Water Permit or Utility Record,Reclaimed Water Use,Water Evidence Scope,Water Evidence Grade,Water Evidence Type,Water Evidence Source,Water Evidence URL,Water Evidence Date,Community Response,Evidence Grade,Evidence Type,Inventory Confidence,Source URL,Upstream Source URL,Source Date,Source Updated Date,Notes,Resolution Reason
gigawatt:osm-node-10796113031,osm-node-10796113031,Gigawatt Map retained export,Observed footprint,building,VaultLogix,,,,,,,AZ,Maricopa County,,33.627367,-111.901703,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-10796113033,osm-node-10796113033,Gigawatt Map retained export,Observed footprint,building,Profit Finder Pro Software,,,,,,,AZ,Maricopa County,,33.627248,-111.902048,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-10798644674,osm-node-10798644674,Gigawatt Map retained export,Observed footprint,building,DataPro USA Web Development,,,,,,,AZ,Maricopa County,,33.611662,-111.913983,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-10880725408,osm-node-10880725408,Gigawatt Map retained export,Observed footprint,building,e360,,,,,,,CA,,,37.971081,-122.043738,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-10910879064,osm-node-10910879064,Gigawatt Map retained export,Observed footprint,building,Digital Realty ORD10,digitalrealty,,digitalrealty,,,,IL,,,41.853351,-87.618307,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-10910879065,osm-node-10910879065,Gigawatt Map retained export,Observed footprint,building,Centersquare Chicago Data Center - ORD1,,,,,,,IL,,,41.853383,-87.618607,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-10938672218,osm-node-10938672218,Gigawatt Map retained export,Observed footprint,building,K-Motion Interactive,,,,,,,AZ,Maricopa County,,33.634484,-111.884346,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-10945121336,osm-node-10945121336,Gigawatt Map retained export,Observed footprint,building,West Monroe,,,,,,,IL,Cook County,,41.880527,-87.635938,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-11018926315,osm-node-11018926315,Gigawatt Map retained export,Observed footprint,building,Iron Mountain Data Centers AZS-1,,,,,,,AZ,Maricopa County,,33.644666,-111.896098,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-11098469355,osm-node-11098469355,Gigawatt Map retained export,Observed footprint,building,CoreSite Chicago Data Center (CH1),coresite,,coresite,,,,IL,,,41.87594,-87.631466,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-11113161710,osm-node-11113161710,Gigawatt Map retained export,Observed footprint,building,Accelera Data Systems,,,,,,,AZ,Maricopa County,,33.664746,-112.111714,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-11167641842,osm-node-11167641842,Gigawatt Map retained export,Observed footprint,building,Expedient Owings Mills,,,,,,,MD,,,39.427318,-76.81155,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-11168593074,osm-node-11168593074,Gigawatt Map retained export,Observed footprint,building,Lumen Baltimore,,,,,,,MD,Baltimore city,,39.291759,-76.620402,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-11168593094,osm-node-11168593094,Gigawatt Map retained export,Observed footprint,building,Expedient Tidepoint,,,,,,,MD,Baltimore city,,39.274655,-76.591671,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-11400893880,osm-node-11400893880,Gigawatt Map retained export,Observed footprint,building,Flexential - Denver - Centennial Data Center,flexential,,flexential,,,,CO,,,39.593873,-104.84316,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-11526819452,osm-node-11526819452,Gigawatt Map retained export,Observed footprint,building,EarthClick.net LLC,,,,,,,OR,,,43.797155,-123.055946,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-11666916913,osm-node-11666916913,Gigawatt Map retained export,Observed footprint,building,EdgeConneX Data Center,edgeconnex,,edgeconnex,,,,AZ,Maricopa County,,33.395586,-111.970076,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-11924506303,osm-node-11924506303,Gigawatt Map retained export,Observed footprint,building,IT,,,,,,,CA,Riverside County,,33.91029,-117.503021,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-11938614120,osm-node-11938614120,Gigawatt Map retained export,Observed footprint,building,"Alembic Computer Services, Inc.",,,,,,,AZ,Maricopa County,,33.405131,-111.977335,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-11938631189,osm-node-11938631189,Gigawatt Map retained export,Observed footprint,building,J-Curve Technologies,,,,,,,AZ,Maricopa County,,33.413186,-111.971154,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-12112201416,osm-node-12112201416,Gigawatt Map retained export,Observed footprint,building,Flexential Cincinnati,flexential,,flexential,,,,OH,,,39.315931,-84.449464,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-12112236372,osm-node-12112236372,Gigawatt Map retained export,Observed footprint,building,Flexential Denver - Downtown,flexential,,flexential,,,,CO,,,39.74597,-104.994159,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-12112238944,osm-node-12112238944,Gigawatt Map retained export,Observed footprint,building,Flexential Dallas - Downtown Dallas,flexential,,flexential,,,,TX,,,32.80041,-96.819371,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-12112266917,osm-node-12112266917,Gigawatt Map retained export,Observed footprint,building,Flexential Jacksonville,flexential,,flexential,,,,FL,,,30.245748,-81.581723,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-12112270180,osm-node-12112270180,Gigawatt Map retained export,Observed footprint,building,Flexential - Denver - Aurora,flexential,,flexential,,,,CO,,,39.661049,-104.848832,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-12112295055,osm-node-12112295055,Gigawatt Map retained export,Observed footprint,building,Flexential Nashville - Brentwood,flexential,,flexential,,,,TN,,,35.972729,-86.808495,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-12112361725,osm-node-12112361725,Gigawatt Map retained export,Observed footprint,building,Flexential Raleigh,flexential,,flexential,,,,NC,,,35.850528,-78.829143,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-12112380995,osm-node-12112380995,Gigawatt Map retained export,Observed footprint,building,Flexential Tampa - West,flexential,,flexential,,,,FL,,,28.037299,-82.539978,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-12112382397,osm-node-12112382397,Gigawatt Map retained export,Observed footprint,building,Flexential Salt Lake City - Lindon,flexential,,flexential,,,,UT,,,40.332648,-111.727875,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-12387534800,osm-node-12387534800,Gigawatt Map retained export,Observed footprint,building,UNM Data Center,,,,,,,NM,,,35.086739,-106.615348,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-12437277166,osm-node-12437277166,Gigawatt Map retained export,Observed footprint,building,Prime Santa Clara,,,,,,,CA,Santa Clara County,,37.366662,-121.962865,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-12452254071,osm-node-12452254071,Gigawatt Map retained export,Observed footprint,building,Open Data Centers Piscataway,,,,,,,NJ,Middlesex County,,40.55035,-74.456856,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-12471740457,osm-node-12471740457,Gigawatt Map retained export,Observed footprint,building,H5 Secaucus,,,,,,,NJ,Hudson County,,40.785395,-74.075012,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-12550746951,osm-node-12550746951,Gigawatt Map retained export,Observed footprint,building,"Forescout Technologies, Inc.",,,,,,,CA,,,37.322868,-121.947418,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-12682482760,osm-node-12682482760,Gigawatt Map retained export,Observed footprint,building,Lumen Albany 4,,,,,,,NY,,,42.735631,-73.818665,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-12695496267,osm-node-12695496267,Gigawatt Map retained export,Observed footprint,building,Equinix Chicago Data Center - CH1,equinix,,equinix,,,,IL,,,41.853558,-87.618048,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-12708029111,osm-node-12708029111,Gigawatt Map retained export,Observed footprint,building,501 West,,,,,,,NJ,,,40.315558,-74.668851,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-12793428582,osm-node-12793428582,Gigawatt Map retained export,Observed footprint,building,TulsaConnect DC3,,,,,,,OK,Tulsa County,,36.099474,-95.838283,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-13019681063,osm-node-13019681063,Gigawatt Map retained export,Observed footprint,building,Comarch,,,,,,,AZ,,,33.356679,-111.635236,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-13042311881,osm-node-13042311881,Gigawatt Map retained export,Observed footprint,building,CoreSite - LA2,coresite,,coresite,,,,CA,,,34.058479,-118.235914,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-13154826378,osm-node-13154826378,Gigawatt Map retained export,Observed footprint,building,NTT Ashburn VA7 Data Center,ntt,,ntt,,,,VA,,,39.016014,-77.471954,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-13154826379,osm-node-13154826379,Gigawatt Map retained export,Observed footprint,building,NTT VA11 Data Center,ntt,,ntt,,,,VA,,,38.799973,-77.609964,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-13226718075,osm-node-13226718075,Gigawatt Map retained export,Observed footprint,building,Lumen Madison 1 Data Center,,,,,,,WI,Dane County,,43.067716,-89.392279,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-13311012216,osm-node-13311012216,Gigawatt Map retained export,Observed footprint,building,Fiberhub LAS1,,,,,,,NV,,,36.065941,-115.139883,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-13409186015,osm-node-13409186015,Gigawatt Map retained export,Observed footprint,building,DāStor: 3400 Horizon Drive,,,,,,,PA,,,40.087919,-75.33972,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-13465438761,osm-node-13465438761,Gigawatt Map retained export,Observed footprint,building,Rad Web Hosting,,,,,,,TX,,,32.778447,-96.798496,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-13546262077,osm-node-13546262077,Gigawatt Map retained export,Observed footprint,building,Alpha Federal,,,,,,,WV,,,38.353177,-81.696182,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-13639231258,osm-node-13639231258,Gigawatt Map retained export,Observed footprint,building,Applied Digital,,,,,,,ND,,,46.974172,-96.87394,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-1825907839,osm-node-1825907839,Gigawatt Map retained export,Observed footprint,building,Southwest Cyberport,,,,,,,NM,,,35.103293,-106.589349,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-2590601520,osm-node-2590601520,Gigawatt Map retained export,Observed footprint,building,FCR,,,,,,,OR,,,42.437882,-123.32863,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-2607827436,osm-node-2607827436,Gigawatt Map retained export,Observed footprint,building,SDSU Computer Room,,,,,,,CA,San Diego County,,32.775025,-117.070888,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-3406467087,osm-node-3406467087,Gigawatt Map retained export,Observed footprint,building,NocRoom Miami IT Services,,,,,,,FL,Miami-Dade County,,25.791545,-80.317748,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-3406476814,osm-node-3406476814,Gigawatt Map retained export,Observed footprint,building,NocRoom Miami IT Services,,,,,,,FL,Miami-Dade County,,25.646562,-80.423435,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-3468203102,osm-node-3468203102,Gigawatt Map retained export,Observed footprint,building,Center for Computation & Technology (CCT),,,,,,,LA,East Baton Rouge Parish,,30.407446,-91.172545,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-3732415309,osm-node-3732415309,Gigawatt Map retained export,Observed footprint,building,The Pittock Internet Exchange,,,,,,,OR,,,45.521425,-122.680562,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-4879481820,osm-node-4879481820,Gigawatt Map retained export,Observed footprint,building,Google Fiber,google,,google,,,,GA,Fulton County,,33.771568,-84.366859,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-5146323411,osm-node-5146323411,Gigawatt Map retained export,Observed footprint,building,Open Computing Facility,,,,,,,CA,Alameda County,,37.869852,-122.259823,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-5225685660,osm-node-5225685660,Gigawatt Map retained export,Observed footprint,building,Lumos Networks,,,,,,,VA,Lynchburg city,,37.415688,-79.142706,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-6401035673,osm-node-6401035673,Gigawatt Map retained export,Observed footprint,building,Rack59 Data Center,,,,,,,OK,,,35.467205,-97.649745,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-6625492701,osm-node-6625492701,Gigawatt Map retained export,Observed footprint,building,Oso Grande,,,,,,,NM,,,35.092501,-106.653671,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-6685432442,osm-node-6685432442,Gigawatt Map retained export,Observed footprint,building,Switch Tahoe Reno - The Citadel Campus,global-switch,,global-switch,,,,NV,,,39.514096,-119.479592,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-6793837329,osm-node-6793837329,Gigawatt Map retained export,Observed footprint,building,Morgan Wireless,,,,,,,WV,,,39.630985,-78.22532,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-6856057098,osm-node-6856057098,Gigawatt Map retained export,Observed footprint,building,VIRTBIZ,,,,,,,TX,,,32.782546,-96.782815,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-7171975407,osm-node-7171975407,Gigawatt Map retained export,Observed footprint,building,FirstLight Data Center,,,,,,,ME,,,43.657839,-70.261379,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-7264976228,osm-node-7264976228,Gigawatt Map retained export,Observed footprint,building,Learning GIS!,,,,,,,IN,Tippecanoe County,,40.42179,-86.914155,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-7264976991,osm-node-7264976991,Gigawatt Map retained export,Observed footprint,building,Agricultural and Biological Engineering,,,,,,,IN,Tippecanoe County,,40.421854,-86.916545,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,U.S. jurisdiction reconciled from co-located IM3 geometry.,Insufficient evidence to establish or attach a distinct campus
gigawatt:osm-node-7324132050,osm-node-7324132050,Gigawatt Map retained export,Observed footprint,building,Windstream Communications,,,,,,,NC,,,35.881397,-78.851552,Published point,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Open geospatial inventory,osm_only,https://gigawattmap.com/data,,,,,Insufficient evidence to establish or attach a distinct campus
