Date,Sector,Ticker,Company,Market Cap,Revenue,Revenue Growth,CapEx,CapEx Growth,Revenue FY,CapEx FY,CIK,EDGAR Status
2026-06-26,CYBERSECURITY_AI_TRUST,RDWR,RDWR,1237646024.4787216,309640992.0,0.107,,,,,,
2026-06-26,CYBERSECURITY_AI_TRUST,RPD,RPD,508581011.90285015,859232000.0,-0.003,,,,,,
2026-06-26,CYBERSECURITY_AI_TRUST,S,S,5432980127.073967,1048905984.0,0.208,,,,,,
2026-06-26,CYBERSECURITY_AI_TRUST,SAIL,SAIL,7475472073.550514,1121090048.0,0.216,,,,,,
2026-06-26,CYBERSECURITY_AI_TRUST,TENB,TENB,3332418948.342245,1022326016.0,0.096,,,,,,
2026-06-26,CYBERSECURITY_AI_TRUST,VRNS,VRNS,4733143308.494495,660235008.0,0.269,,,,,,
2026-06-26,CYBERSECURITY_AI_TRUST,ZS,ZS,21387700888.20305,3173563904.0,0.254,,,,,,
2026-06-26,DATA_AI_INFRASTRUCTURE,AKAM,AKAM,16470717876.894356,4266646016.0,0.058,,,,,,
2026-06-26,DATA_AI_INFRASTRUCTURE,DDOG,DDOG,85348576037.356,3672030976.0,0.322,,,,,,
2026-06-26,DATA_AI_INFRASTRUCTURE,DOCN,DOCN,14535843002.282318,948628992.0,0.224,,,,,,
2026-06-26,DATA_AI_INFRASTRUCTURE,FSLY,FSLY,2677715095.5200195,652564992.0,0.198,,,,,,
2026-06-26,DATA_AI_INFRASTRUCTURE,MDB,MDB,25256430182.73804,2602398976.0,0.252,,,,,,
2026-06-26,DATA_AI_INFRASTRUCTURE,NET,NET,84205864113.10126,2328604928.0,0.335,,,,,,
2026-06-26,DATA_AI_INFRASTRUCTURE,NTNX,NTNX,13440336037.46109,2749733888.0,0.1,,,,,,
2026-06-26,DATA_AI_INFRASTRUCTURE,SNOW,SNOW,86289538327.02637,5032822784.0,0.335,,,,,,
2026-06-26,DATA_AI_INFRASTRUCTURE,TWLO,TWLO,29075319471.82495,5301663744.0,0.2,,,,,,
2026-06-26,DATA_CENTER_INFRASTRUCTURE,ANET,ANET,198445111114.1603,9709899776.0,0.351,,,,,,
2026-06-26,DATA_CENTER_INFRASTRUCTURE,APLD,APLD,11190735103.635029,319262016.0,1.393,,,,,,
2026-06-26,DATA_CENTER_INFRASTRUCTURE,CIEN,CIEN,67874626099.0,5569149952.0,0.395,,,,,,
2026-06-26,DATA_CENTER_INFRASTRUCTURE,COHR,COHR,74452499522.12494,6602083840.0,0.205,,,,,,
2026-06-26,DATA_CENTER_INFRASTRUCTURE,CORZ,CORZ,8646480184.92723,354737984.0,0.449,,,,,,
2026-06-26,DATA_CENTER_INFRASTRUCTURE,CSCO,CSCO,448417008605.9156,60745998336.0,0.12,,,,,,
2026-06-26,DATA_CENTER_INFRASTRUCTURE,DELL,DELL,258127432251.7353,134001999872.0,0.875,,,,,,
2026-06-26,DATA_CENTER_INFRASTRUCTURE,DLR,DLR,67821371510.0,6314048000.0,0.167,,,,,,
2026-06-26,DATA_CENTER_INFRASTRUCTURE,EQIX,EQIX,107628646658.03712,9525999616.0,0.121,,,,,,
2026-06-26,DATA_CENTER_INFRASTRUCTURE,HPE,HPE,57880934690.56547,38793998336.0,0.4,,,,,,
2026-06-26,DATA_CENTER_INFRASTRUCTURE,IREN,IREN,16871846872.350052,757073984.0,-0.0,,,,,,
2026-06-26,DATA_CENTER_INFRASTRUCTURE,NTAP,NTAP,29867992273.249832,6925000192.0,0.125,,,,,,
2026-06-26,DATA_CENTER_INFRASTRUCTURE,P,P,22989126314.423218,3937253888.0,,,,,,,
2026-06-26,DATA_CENTER_INFRASTRUCTURE,SMCI,SMCI,19813720274.13256,33700206592.0,1.227,,,,,,
2026-06-26,DATA_CENTER_INFRASTRUCTURE,STX,STX,201783675375.14062,11009999872.0,0.441,,,,,,
2026-06-26,DATA_CENTER_INFRASTRUCTURE,VRT,VRT,116749879312.02832,10843400192.0,0.301,,,,,,
2026-06-26,DATA_CENTER_INFRASTRUCTURE,WDC,WDC,202138839932.4955,11777000448.0,0.455,,,,,,
2026-06-26,DEFENSE_NATIONAL_SECURITY,BA,BA,171258681409.75,92184002560.0,0.14,,,,,,
2026-06-26,DEFENSE_NATIONAL_SECURITY,BWXT,BWXT,18131455519.092865,3376384000.0,0.261,,,,,,
2026-06-26,DEFENSE_NATIONAL_SECURITY,CACI,CACI,10027685462.236176,9162865664.0,0.085,,,,,,
2026-06-26,DEFENSE_NATIONAL_SECURITY,GD,GD,93760847823.96518,53808001024.0,0.103,,,,,,
2026-06-26,DEFENSE_NATIONAL_SECURITY,HII,HII,11111541752.90503,12849000448.0,0.134,,,,,,
2026-06-26,DEFENSE_NATIONAL_SECURITY,LDOS,LDOS,12799929288.866743,17329000448.0,0.037,,,,,,
2026-06-26,DEFENSE_NATIONAL_SECURITY,LHX,LHX,54258404478.75,12856000512.0,1.9,,,,,,
2026-06-26,DEFENSE_NATIONAL_SECURITY,LMT,LMT,116987973291.95142,75106000896.0,0.003,,,,,,
2026-06-26,DEFENSE_NATIONAL_SECURITY,MRCY,MRCY,6567534129.626198,966945984.0,0.115,,,,,,
2026-06-26,DEFENSE_NATIONAL_SECURITY,NOC,NOC,71020998830.89929,42367000576.0,0.044,,,,,,
2026-06-26,DEFENSE_NATIONAL_SECURITY,PLTR,PLTR,270728442294.21155,5224174080.0,0.847,,,,,,
2026-06-26,DEFENSE_NATIONAL_SECURITY,RCAT,RCAT,1394495880.8338594,54570000.0,8.491,,,,,,
2026-06-26,DEFENSE_NATIONAL_SECURITY,RTX,RTX,253163025027.273,90372997120.0,0.087,,,,,,
2026-06-26,DEFENSE_NATIONAL_SECURITY,SAIC,SAIC,4662710406.215584,7290999808.0,0.015,,,,,,
2026-06-26,DEFENSE_NATIONAL_SECURITY,TDY,TDY,28922816544.045776,6225600000.0,0.076,,,,,,
2026-06-26,ENTERPRISE_AI_SOFTWARE,ADBE,ADBE,80585173301.69678,25198000128.0,0.127,,,,,,
2026-06-26,ENTERPRISE_AI_SOFTWARE,ADSK,ADSK,41439365801.404495,7506999808.0,0.184,,,,,,
2026-06-26,ENTERPRISE_AI_SOFTWARE,AI,AI,1383498506.0008068,250268000.0,-0.525,,,,,,
2026-06-26,ENTERPRISE_AI_SOFTWARE,CRM,CRM,129705026000.97656,42829000704.0,0.133,,,,,,
2026-06-26,ENTERPRISE_AI_SOFTWARE,DOCU,DOCU,8632605552.86499,3286081024.0,0.087,,,,,,
2026-06-26,ENTERPRISE_AI_SOFTWARE,HUBS,HUBS,9494340675.248655,3298124032.0,0.234,,,,,,
2026-06-26,ENTERPRISE_AI_SOFTWARE,INTU,INTU,73231325973.90747,20924999680.0,0.104,,,,,,
2026-06-26,ENTERPRISE_AI_SOFTWARE,NOW,NOW,101418824943.2373,13959999488.0,0.221,,,,,,
2026-06-26,ENTERPRISE_AI_SOFTWARE,PATH,PATH,5455806262.626963,1672329984.0,0.173,,,,,,
2026-06-26,ENTERPRISE_AI_SOFTWARE,SAP,SAP,182840605159.081,37341999104.0,0.06,,,,,,
2026-06-26,ENTERPRISE_AI_SOFTWARE,TEAM,TEAM,19981680911.77336,6190182912.0,0.317,,,,,,
2026-06-26,ENTERPRISE_AI_SOFTWARE,WDAY,WDAY,30676575600.479027,9854000128.0,0.135,,,,,,
2026-06-26,INDUSTRIAL_AUTOMATION,ABBNY,ABBNY,188972778279.55377,34572001280.0,0.183,,,,,,
2026-06-26,INDUSTRIAL_AUTOMATION,CGNX,CGNX,11076878252.262512,1046760000.0,0.243,,,,,,
2026-06-26,INDUSTRIAL_AUTOMATION,FANUY,FANUY,40741694903.05133,857830981632.0,0.106,,,,,,
2026-06-26,INDUSTRIAL_AUTOMATION,OMRNY,OMRNY,6907590681.4800005,767350996992.0,,,,,,,
2026-06-26,INDUSTRIAL_AUTOMATION,ROK,ROK,53057647084.45477,8803999744.0,0.119,,,,,,
2026-06-26,INDUSTRIAL_AUTOMATION,SYM,SYM,5246363763.166843,2517042944.0,0.231,,,,,,
2026-06-26,INDUSTRIAL_AUTOMATION,ZBRA,ZBRA,11981227031.61377,5583000064.0,0.143,,,,,,
2026-06-26,POWER_GRID,AEP,AEP,75461928216.46143,22432999424.0,0.102,,,,,,
2026-06-26,POWER_GRID,AYI,AYI,10988642429.692385,4606499840.0,0.016,,,,,,
2026-06-26,POWER_GRID,BEPC,BEPC,6877609554.214668,3704000000.0,-0.026,,,,,,
2026-06-26,POWER_GRID,CEG,CEG,94282070605.10008,29866999808.0,0.638,,,,,,
2026-06-26,POWER_GRID,DUK,DUK,100100149504.52232,32718999552.0,0.113,,,,,,
2026-06-26,POWER_GRID,EME,EME,35541440635.479126,17747283968.0,0.197,,,,,,
2026-06-26,POWER_GRID,ETN,ETN,156360641156.00586,28522000384.0,0.168,,,,,,
2026-06-26,POWER_GRID,ETR,ETR,54083038590.62225,13287438336.0,0.12,,,,,,
2026-06-26,POWER_GRID,FLNC,FLNC,2559277473.096276,2584549120.0,0.077,,,,,,
2026-06-26,POWER_GRID,GEV,GEV,280858088983.13416,39374999552.0,0.163,,,,,,
2026-06-26,POWER_GRID,GNRC,GNRC,16401991612.775269,4326390784.0,0.124,,,,,,
2026-06-26,POWER_GRID,HUBB,HUBB,27320256576.60596,5996100096.0,0.111,,,,,,
2026-06-26,POWER_GRID,NEE,NEE,184701205412.67004,27865999360.0,0.073,,,,,,
2026-06-26,POWER_GRID,NRG,NRG,31512939287.97592,32384000000.0,0.195,,,,,,
2026-06-26,POWER_GRID,PWR,PWR,103221873959.91444,30121150464.0,0.263,,,,,,
2026-06-26,POWER_GRID,SO,SO,109528578809.97992,30175000576.0,0.08,,,,,,
2026-06-26,POWER_GRID,TLN,TLN,19313483395.419464,3236000000.0,0.967,,,,,,
2026-06-26,POWER_GRID,VST,VST,55125963545.518616,19445000192.0,0.434,,,,,,
2026-06-26,ROBOTICS,AVAV,AVAV,6980969390.015579,1610279040.0,1.434,,,,,,
2026-06-26,ROBOTICS,DE,DE,165640586975.91357,47337000960.0,-0.111,,,,,,
2026-06-26,ROBOTICS,HSAI,HSAI,2325704752.772498,3182825984.0,0.296,,,,,,
2026-06-26,ROBOTICS,ISRG,ISRG,143329706480.67688,10582099968.0,0.23,,,,,,
2026-06-26,ROBOTICS,KTOS,KTOS,8852818272.960327,1415200000.0,0.226,,,,,,
2026-06-26,ROBOTICS,MDT,MDT,103658063783.2267,36364001280.0,0.099,,,,,,
2026-06-26,ROBOTICS,RR,RR,433776200.4142642,4935000.0,-0.088,,,,,,
2026-06-26,ROBOTICS,SERV,SERV,511392307.7856083,5195000.0,5.782,,,,,,
2026-06-26,ROBOTICS,TXT,TXT,15862153059.086824,15187999744.0,0.118,,,,,,
2026-06-26,SEMICAP_EQUIPMENT,ACLS,ACLS,5324032846.000626,845441024.0,0.033,,,,,,
2026-06-26,SEMICAP_EQUIPMENT,AEIS,AEIS,13928109222.176392,1905200000.0,0.263,,,,,,
2026-06-26,SEMICAP_EQUIPMENT,AMAT,AMAT,497685550423.3527,29024000000.0,0.114,,,,,,
2026-06-26,SEMICAP_EQUIPMENT,AMKR,AMKR,19512524919.53876,7071107072.0,0.275,,,,,,
2026-06-26,SEMICAP_EQUIPMENT,ASML,ASML,691678248080.3778,33692700672.0,0.132,,,,,,
2026-06-26,SEMICAP_EQUIPMENT,CAMT,CAMT,7172040465.073761,499092992.0,0.025,,,,,,
2026-06-26,SEMICAP_EQUIPMENT,COHU,COHU,3022996322.1406403,481278016.0,0.293,,,,,,
2026-06-26,SEMICAP_EQUIPMENT,ENTG,ENTG,24585787884.521484,3235300096.0,0.05,,,,,,
2026-06-26,SEMICAP_EQUIPMENT,FORM,FORM,10191807319.498352,839780992.0,0.32,,,,,,
2026-06-26,SEMICAP_EQUIPMENT,ICHR,ICHR,3277502982.0,959254976.0,0.047,,,,,,
2026-06-26,SEMICAP_EQUIPMENT,KLAC,KLAC,324792267417.1129,13096660992.0,0.115,,,,,,
2026-06-26,SEMICAP_EQUIPMENT,KLIC,KLIC,6553122921.8229065,768217024.0,0.498,,,,,,
2026-06-26,SEMICAP_EQUIPMENT,LRCX,LRCX,474066824930.3894,21681844224.0,0.238,,,,,,
2026-06-26,SEMICAP_EQUIPMENT,MKSI,MKSI,26248322981.274048,4072999936.0,0.152,,,,,,
2026-06-26,SEMICAP_EQUIPMENT,ONTO,ONTO,16112936890.583405,1030604992.0,0.095,,,,,,
2026-06-26,SEMICAP_EQUIPMENT,TER,TER,68387006598.22192,3786838016.0,0.87,,,,,,
2026-06-26,SEMICAP_EQUIPMENT,UCTT,UCTT,5326504770.959473,2069100032.0,0.029,,,,,,
2026-06-26,SEMICAP_EQUIPMENT,VECO,VECO,4330325574.490585,655342976.0,-0.054,,,,,,
2026-06-29,CLOUD_HYPERSCALERS,AMZN,AMZN,2584181502834.197,742775980032.0,0.166,,,,,,
2026-06-29,CLOUD_HYPERSCALERS,BABA,BABA,227425160763.37827,1023670026240.0,0.029,,,,,,
2026-06-29,CLOUD_HYPERSCALERS,GOOG,GOOG,4285543831861.992,422498009088.0,0.218,,,,,,
2026-06-29,CLOUD_HYPERSCALERS,IBM,IBM,260677274193.67188,68910997504.0,0.095,,,,,,
2026-06-29,CLOUD_HYPERSCALERS,META,META,1434666064362.7524,214962995200.0,0.331,,,,,,
2026-06-29,CLOUD_HYPERSCALERS,MSFT,MSFT,2734852547828.3804,318272995328.0,0.183,,,,,,
2026-06-29,CLOUD_HYPERSCALERS,ORCL,ORCL,426482529227.6001,67356999680.0,0.206,,,,,,
2026-06-29,CLOUD_HYPERSCALERS,TCEHY,TCEHY,483403578043.7308,768201981952.0,0.091,,,,,,
2026-06-29,COMPUTE,ADI,ADI,193592749993.88672,12740193280.0,0.372,,,,,,
2026-06-29,COMPUTE,ALAB,ALAB,77011874377.97745,1001443968.0,0.934,,,,,,
2026-06-29,COMPUTE,AMD,AMD,879562246892.4456,37454000128.0,0.378,,,,,,
2026-06-29,COMPUTE,ARM,ARM,366885744491.86176,4920000000.0,0.201,,,,,,
2026-06-29,COMPUTE,AVGO,AVGO,1784282918111.071,75464998912.0,0.479,,,,,,
2026-06-29,COMPUTE,GFS,GFS,44787705493.625,6840000000.0,0.031,,,,,,
2026-06-29,COMPUTE,INTC,INTC,659687654541.0156,53762998272.0,0.072,,,,,,
2026-06-29,COMPUTE,LSCC,LSCC,20207289581.53664,574009024.0,0.422,,,,,,
2026-06-29,COMPUTE,MCHP,MCHP,48109536188.75,4713099776.0,0.351,,,,,,
2026-06-29,COMPUTE,MPWR,MPWR,64995315492.53601,2957090048.0,0.261,,,,,,
2026-06-29,COMPUTE,MRVL,MRVL,241819032988.451,8717100032.0,0.276,,,,,,
2026-06-29,COMPUTE,MU,MU,1284464538258.8198,90273996800.0,3.457,,,,,,
2026-06-29,COMPUTE,NVDA,NVDA,4699116076950.073,253491003392.0,0.852,,,,,,
2026-06-29,COMPUTE,NXPI,NXPI,70207154258.20541,12615000064.0,0.122,,,,,,
2026-06-29,COMPUTE,ON,ON,35007285281.70685,6063000064.0,0.047,,,,,,
2026-06-29,COMPUTE,QCOM,QCOM,201872618713.3789,44486000640.0,-0.035,,,,,,
2026-06-29,COMPUTE,TSM,TSM,2345764417963.14,4103904165888.0,0.351,,,,,,
2026-06-29,COMPUTE,TXN,TXN,262693723659.61697,18438000640.0,0.186,,,,,,
2026-06-29,CONSUMER_AI,AAPL,AAPL,4141540806240.112,451442016256.0,0.166,,,,,,
2026-06-29,CONSUMER_AI,APP,APP,167722849873.05408,6164192256.0,0.59,,,,,,
2026-06-29,CONSUMER_AI,DUOL,DUOL,5436018875.075455,1098813056.0,0.265,,,,,,
2026-06-29,CONSUMER_AI,EBAY,EBAY,49315391510.009766,11603999744.0,0.195,,,,,,
2026-06-29,CONSUMER_AI,ETSY,ETSY,7560382550.009811,2902574080.0,0.031,,,,,,
2026-06-29,CONSUMER_AI,MTCH,MTCH,8952769517.03553,3519952896.0,0.039,,,,,,
2026-06-29,CONSUMER_AI,PINS,PINS,12124605599.334677,4374292992.0,0.178,,,,,,
2026-06-29,CONSUMER_AI,RDDT,RDDT,33367592255.69458,2473555968.0,0.691,,,,,,
2026-06-29,CONSUMER_AI,SHOP,SHOP,149515765748.25104,12366000128.0,0.343,,,,,,
2026-06-29,CONSUMER_AI,SNAP,SNAP,7291508267.639182,6097020928.0,0.121,,,,,,
2026-06-29,CONSUMER_AI,SOUN,SOUN,2730776372.086723,183986000.0,0.517,,,,,,
2026-06-29,CONSUMER_AI,SPOT,SPOT,95971105263.1316,17528999936.0,0.082,,,,,,
2026-06-29,CYBERSECURITY_AI_TRUST,CHKP,CHKP,13419587103.0,2756000000.0,0.048,,,,,,
2026-06-29,CYBERSECURITY_AI_TRUST,CRWD,CRWD,189813716113.7769,5094199808.0,0.256,,,,,,
2026-06-29,CYBERSECURITY_AI_TRUST,FTNT,FTNT,115238260501.486,7109499904.0,0.201,,,,,,
2026-06-29,CYBERSECURITY_AI_TRUST,OKTA,OKTA,22942327698.302155,2996000000.0,0.112,,,,,,
2026-06-29,CYBERSECURITY_AI_TRUST,OSPN,OSPN,532736850.257349,245760992.0,0.041,,,,,,
2026-06-29,CYBERSECURITY_AI_TRUST,PANW,PANW,269341208953.85745,10606499840.0,0.311,,,,,,
2026-06-29,CYBERSECURITY_AI_TRUST,QLYS,QLYS,4512355278.868042,684864000.0,0.098,,,,,,
2026-06-29,CYBERSECURITY_AI_TRUST,RBRK,RBRK,15727361481.82672,1424777984.0,0.39,,,,,,
2026-06-29,CYBERSECURITY_AI_TRUST,RDWR,RDWR,1253006123.696804,309640992.0,0.107,,,,,,
2026-06-29,CYBERSECURITY_AI_TRUST,RPD,RPD,530300950.00592136,859232000.0,-0.003,,,,,,
2026-06-29,CYBERSECURITY_AI_TRUST,S,S,5788121821.630165,1048905984.0,0.208,,,,,,
2026-06-29,CYBERSECURITY_AI_TRUST,SAIL,SAIL,7886679421.8308,1121090048.0,0.216,,,,,,
2026-06-29,CYBERSECURITY_AI_TRUST,TENB,TENB,3651656570.982846,1022326016.0,0.096,,,,,,
2026-06-29,CYBERSECURITY_AI_TRUST,VRNS,VRNS,4722572995.143394,660235008.0,0.269,,,,,,
2026-06-29,CYBERSECURITY_AI_TRUST,ZS,ZS,22313940456.774902,3173563904.0,0.254,,,,,,
2026-06-29,DATA_AI_INFRASTRUCTURE,AKAM,AKAM,16546317823.365051,4266646016.0,0.058,,,,,,
2026-06-29,DATA_AI_INFRASTRUCTURE,DDOG,DDOG,87909706772.81985,3672030976.0,0.322,,,,,,
2026-06-29,DATA_AI_INFRASTRUCTURE,DOCN,DOCN,15417720013.238111,948628992.0,0.224,,,,,,
2026-06-29,DATA_AI_INFRASTRUCTURE,FSLY,FSLY,2849864856.7199707,652564992.0,0.198,,,,,,
2026-06-29,DATA_AI_INFRASTRUCTURE,MDB,MDB,26912724541.302032,2602398976.0,0.252,,,,,,
2026-06-29,DATA_AI_INFRASTRUCTURE,NET,NET,86814666658.9325,2328604928.0,0.335,,,,,,
2026-06-29,DATA_AI_INFRASTRUCTURE,NTNX,NTNX,13880957724.673635,2749733888.0,0.1,,,,,,
2026-06-29,DATA_AI_INFRASTRUCTURE,SNOW,SNOW,87235754846.1914,5032822784.0,0.335,,,,,,
2026-06-29,DATA_AI_INFRASTRUCTURE,TWLO,TWLO,30430658930.0,5301663744.0,0.2,,,,,,
2026-06-29,DATA_CENTER_INFRASTRUCTURE,ANET,ANET,207504825229.6019,9709899776.0,0.351,,,,,,
2026-06-29,DATA_CENTER_INFRASTRUCTURE,APLD,APLD,10767653510.44939,319262016.0,1.393,,,,,,
2026-06-29,DATA_CENTER_INFRASTRUCTURE,CIEN,CIEN,67237637950.0,5569149952.0,0.395,,,,,,
2026-06-29,DATA_CENTER_INFRASTRUCTURE,COHR,COHR,76027393667.99963,6602083840.0,0.205,,,,,,
2026-06-29,DATA_CENTER_INFRASTRUCTURE,CORZ,CORZ,8255480814.965492,354737984.0,0.449,,,,,,
2026-06-29,DATA_CENTER_INFRASTRUCTURE,CSCO,CSCO,464340408261.0068,60745998336.0,0.12,,,,,,
2026-06-29,DATA_CENTER_INFRASTRUCTURE,DELL,DELL,267554647910.0111,134001999872.0,0.875,,,,,,
2026-06-29,DATA_CENTER_INFRASTRUCTURE,DLR,DLR,66412235099.6312,6314048000.0,0.167,,,,,,
2026-06-29,DATA_CENTER_INFRASTRUCTURE,EQIX,EQIX,106515175045.60742,9525999616.0,0.121,,,,,,
2026-06-29,DATA_CENTER_INFRASTRUCTURE,HPE,HPE,59191898398.98711,38793998336.0,0.4,,,,,,
2026-06-29,DATA_CENTER_INFRASTRUCTURE,IREN,IREN,16669928412.324974,757073984.0,-0.0,,,,,,
2026-06-29,DATA_CENTER_INFRASTRUCTURE,NTAP,NTAP,30512570507.200302,6925000192.0,0.125,,,,,,
2026-06-29,DATA_CENTER_INFRASTRUCTURE,P,P,24169162301.3942,3937253888.0,,,,,,,
2026-06-29,DATA_CENTER_INFRASTRUCTURE,SMCI,SMCI,18578192891.26754,33700206592.0,1.227,,,,,,
2026-06-29,DATA_CENTER_INFRASTRUCTURE,STX,STX,221051671015.39844,11009999872.0,0.441,,,,,,
2026-06-29,DATA_CENTER_INFRASTRUCTURE,VRT,VRT,117591078556.83398,10843400192.0,0.301,,,,,,
2026-06-29,DATA_CENTER_INFRASTRUCTURE,WDC,WDC,224134730963.76965,11777000448.0,0.455,,,,,,
2026-06-29,DEFENSE_NATIONAL_SECURITY,BA,BA,169126322160.97034,92184002560.0,0.14,,,,,,
2026-06-29,DEFENSE_NATIONAL_SECURITY,BWXT,BWXT,17743924547.31427,3376384000.0,0.261,,,,,,
2026-06-29,DEFENSE_NATIONAL_SECURITY,CACI,CACI,10018848400.897676,9162865664.0,0.085,,,,,,
2026-06-29,DEFENSE_NATIONAL_SECURITY,GD,GD,94342271075.4403,53808001024.0,0.103,,,,,,
2026-06-29,DEFENSE_NATIONAL_SECURITY,HII,HII,11015199815.911837,12849000448.0,0.134,,,,,,
2026-06-29,DEFENSE_NATIONAL_SECURITY,LDOS,LDOS,12615653082.149933,17329000448.0,0.037,,,,,,
2026-06-29,DEFENSE_NATIONAL_SECURITY,LHX,LHX,53564454649.220856,12856000512.0,1.9,,,,,,
2026-06-29,DEFENSE_NATIONAL_SECURITY,LMT,LMT,116317032348.32228,75106000896.0,0.003,,,,,,
2026-06-29,DEFENSE_NATIONAL_SECURITY,MRCY,MRCY,6633281597.806221,966945984.0,0.115,,,,,,
2026-06-29,DEFENSE_NATIONAL_SECURITY,NOC,NOC,70428717328.7915,42367000576.0,0.044,,,,,,
2026-06-29,DEFENSE_NATIONAL_SECURITY,PLTR,PLTR,278615600893.3462,5224174080.0,0.847,,,,,,
2026-06-29,DEFENSE_NATIONAL_SECURITY,RCAT,RCAT,1510203046.511529,54570000.0,8.491,,,,,,
2026-06-29,DEFENSE_NATIONAL_SECURITY,RTX,RTX,252974490169.30338,90372997120.0,0.087,,,,,,
2026-06-29,DEFENSE_NATIONAL_SECURITY,SAIC,SAIC,4722320553.281387,7290999808.0,0.015,,,,,,
2026-06-29,DEFENSE_NATIONAL_SECURITY,TDY,TDY,29577215618.295776,6225600000.0,0.076,,,,,,
2026-06-29,ENTERPRISE_AI_SOFTWARE,ADBE,ADBE,82004251213.07373,25198000128.0,0.127,,,,,,
2026-06-29,ENTERPRISE_AI_SOFTWARE,ADSK,ADSK,41442532851.29666,7506999808.0,0.184,,,,,,
2026-06-29,ENTERPRISE_AI_SOFTWARE,AI,AI,1366383572.861868,250268000.0,-0.525,,,,,,
2026-06-29,ENTERPRISE_AI_SOFTWARE,CRM,CRM,129799215499.87791,42829000704.0,0.133,,,,,,
2026-06-29,ENTERPRISE_AI_SOFTWARE,DOCU,DOCU,8645971617.15332,3286081024.0,0.087,,,,,,
2026-06-29,ENTERPRISE_AI_SOFTWARE,HUBS,HUBS,9486662381.491943,3298124032.0,0.234,,,,,,
2026-06-29,ENTERPRISE_AI_SOFTWARE,INTU,INTU,73209446686.88965,20924999680.0,0.104,,,,,,
2026-06-29,ENTERPRISE_AI_SOFTWARE,NOW,NOW,103244244509.46043,13959999488.0,0.221,,,,,,
2026-06-29,ENTERPRISE_AI_SOFTWARE,PATH,PATH,5608496627.577387,1672329984.0,0.173,,,,,,
2026-06-29,ENTERPRISE_AI_SOFTWARE,SAP,SAP,183253238657.61267,37341999104.0,0.06,,,,,,
2026-06-29,ENTERPRISE_AI_SOFTWARE,TEAM,TEAM,20366139067.81575,6190182912.0,0.317,,,,,,
2026-06-29,ENTERPRISE_AI_SOFTWARE,WDAY,WDAY,30598778351.63143,9854000128.0,0.135,,,,,,
2026-06-29,INDUSTRIAL_AUTOMATION,ABBNY,ABBNY,192217501574.192,34572001280.0,0.183,,,,,,
2026-06-29,INDUSTRIAL_AUTOMATION,CGNX,CGNX,11356462980.729698,1046760000.0,0.243,,,,,,
2026-06-29,INDUSTRIAL_AUTOMATION,FANUY,FANUY,41114959680.538025,857830981632.0,0.106,,,,,,
2026-06-29,INDUSTRIAL_AUTOMATION,OMRNY,OMRNY,6866298148.280823,767350996992.0,,,,,,,
2026-06-29,INDUSTRIAL_AUTOMATION,ROK,ROK,53805408184.44724,8803999744.0,0.119,,,,,,
2026-06-29,INDUSTRIAL_AUTOMATION,SYM,SYM,5302338369.303062,2517042944.0,0.231,,,,,,
2026-06-29,INDUSTRIAL_AUTOMATION,ZBRA,ZBRA,11999327953.158691,5583000064.0,0.143,,,,,,
2026-06-29,POWER_GRID,AEP,AEP,74526066897.23071,22432999424.0,0.102,,,,,,
2026-06-29,POWER_GRID,AYI,AYI,10964492470.808258,4606499840.0,0.016,,,,,,
2026-06-29,POWER_GRID,BEPC,BEPC,6795537700.018559,3704000000.0,-0.026,,,,,,
2026-06-29,POWER_GRID,CEG,CEG,93108989171.50842,29866999808.0,0.638,,,,,,
2026-06-29,POWER_GRID,DUK,DUK,99819423016.40916,32718999552.0,0.113,,,,,,
2026-06-29,POWER_GRID,EME,EME,36375983224.22296,17747283968.0,0.197,,,,,,
2026-06-29,POWER_GRID,ETN,ETN,159731082312.01172,28522000384.0,0.168,,,,,,
2026-06-29,POWER_GRID,ETR,ETR,53805413942.49817,13287438336.0,0.12,,,,,,
2026-06-29,POWER_GRID,FLNC,FLNC,2546660219.4228745,2584549120.0,0.077,,,,,,
2026-06-29,POWER_GRID,GEV,GEV,297435409729.37195,39374999552.0,0.163,,,,,,
2026-06-29,POWER_GRID,GNRC,GNRC,16567412462.662905,4326390784.0,0.124,,,,,,
2026-06-29,POWER_GRID,HUBB,HUBB,27404008729.019043,5996100096.0,0.111,,,,,,
2026-06-29,POWER_GRID,NEE,NEE,183960824421.24747,27865999360.0,0.073,,,,,,
2026-06-29,POWER_GRID,NRG,NRG,31534039222.73513,32384000000.0,0.195,,,,,,
2026-06-29,POWER_GRID,PWR,PWR,107046154659.03271,30121150464.0,0.263,,,,,,
2026-06-29,POWER_GRID,SO,SO,108953652841.82497,30175000576.0,0.08,,,,,,
2026-06-29,POWER_GRID,TLN,TLN,19200257600.34088,3236000000.0,0.967,,,,,,
2026-06-29,POWER_GRID,VST,VST,55324899966.83954,19445000192.0,0.434,,,,,,
2026-06-29,ROBOTICS,AVAV,AVAV,7135820783.728043,1610279040.0,1.434,,,,,,
2026-06-29,ROBOTICS,DE,DE,167766329966.37036,47337000960.0,-0.111,,,,,,
2026-06-29,ROBOTICS,HSAI,HSAI,2468704140.8045,3182825984.0,0.296,,,,,,
2026-06-29,ROBOTICS,ISRG,ISRG,143953025733.02618,10582099968.0,0.23,,,,,,
2026-06-29,ROBOTICS,KTOS,KTOS,8784373879.38623,1415200000.0,0.226,,,,,,
