Date,Sector,Ticker,Company,Price,P/E,Forward P/E,Market Cap,Revenue,Revenue Growth,Beta,52W High,52W Low,1Y Return,Basket Score,Basket Tier,Basket Weight,CapEx,CapEx Growth,Operating Cash Flow,Free Cash Flow,Net Income,EBITDA,Total Debt,Cash,Net Debt,FCF Margin YoY Change,Net Debt / EBITDA YoY Change,CapEx / OCF YoY Change,Price Extension 200D,Momentum Acceleration,Volatility Expansion,Volume Activity,Forward EV/EBIT,Enterprise Value,Forward Revenue,Operating Income,Operating Margin,Forward EBIT,Market Data Date,YTD Return,YTD Start Market Cap,YTD Year
2026-07-16,COMPUTE,AVGO,AVGO,374.450012207,62.826378,19.381569,1790372614960.0,63887000000.0,0.238744328538,2.16416410724,480.809051514,276.563568115,0.343234459642,82.7777777778,1,4.0,623000000.0,0.136861313869,33621999616.0,27212249088.0,29316999168.0,42083999744.0,64907001856.0,19627999232.0,45279002624.0,,,,0.0336568585414,-0.140294657732,0.155708469549,0.0429430212316,,,,,,,2026-07-16,,,
2026-07-16,COMPUTE,CRDO,CRDO,207.970001221,82.1163097972,,38781808674.7,1335116000.0,2.05675920096,3.2322479909,302.519989014,87.8099975586,1.05524257538,25.5555555556,4,1.0,19254000.0,0.0833896016205,59321000.0,40067000.0,472279000.0,479642000.0,,1164952000.0,,0.0793902420811,,,0.279372530603,-0.0214559315346,0.121509574496,0.346685730102,,,,445005000.0,0.333308117048,,2026-07-16,,,
2026-07-16,COMPUTE,GFS,GFS,58.2400016785,41.13331,22.71412,31369225617.9,6791000000.0,0.00607407407407,2.16199316765,89.8305435181,31.5744991302,0.455551123397,20.0,4,1.0,722000000.0,0.1552,1942000000.0,1192999936.0,778000000.0,2032999936.0,1724000000.0,3003000064.0,-1279000064.0,,,,0.153923935998,0.0951143472662,0.373404311968,-0.156330786838,,,,,,,2026-07-16,,,
2026-07-16,COMPUTE,INTC,INTC,96.9800033569,,59.405327,481842633804.0,52853000000.0,-0.00467034519124,2.63613393013,140.940002441,19.3099994659,3.27412961985,76.6666666667,1,4.0,14646000000.0,-0.388322753091,9980000256.0,-8301250048.0,-3174000128.0,14174000128.0,45030998016.0,32789000192.0,12241997824.0,,,,0.518415815209,-0.314431307435,0.283363645127,0.0190337689048,,,,,,,2026-07-16,,,
2026-07-16,COMPUTE,LSCC,LSCC,124.5,840.5333,54.220493,17273950861.4,523262000.0,0.0272103902427,2.71167735051,155.270004272,48.7299995422,1.39653509474,12.2222222222,4,1.0,42527000.0,1.02654276864,193470000.0,118340376.0,19879000.0,70157000.0,39900000.0,139956000.0,-100056000.0,,,,0.2669679534,-0.199114258763,0.162413437516,-0.0555981672867,,,,,,,2026-07-16,,,
2026-07-16,COMPUTE,MCHP,MCHP,81.6800003052,371.72726,19.69032,44407223835.7,4713100000.0,0.0707697201018,1.93697233592,102.709999084,48.0562324524,0.127174393233,25.5555555556,4,1.0,91100000.0,-0.276984126984,962099968.0,1139912448.0,118800000.0,1219100032.0,5642200064.0,240300000.0,5401900064.0,,,,0.102238976197,0.0651452087902,0.258997153854,0.324019238485,,,,,,,2026-07-16,,,
2026-07-16,COMPUTE,MPWR,MPWR,1305.65002441,92.72362,42.364437,63444553058.3,2790459000.0,0.26431018078,2.54780853513,1687.31542969,706.297851562,0.841359714848,37.7777777778,3,2.0,172013000.0,0.177219781273,832067968.0,491719136.0,679657024.0,857198976.0,19968000.0,1367108992.0,-1347140992.0,,,,0.101664865901,-0.241560875929,0.306092993946,0.784058449072,,,,,,,2026-07-16,,,
2026-07-16,COMPUTE,MRVL,MRVL,188.300003052,64.15807,30.115818,167571541035.0,8194600000.0,0.420872852115,2.91782417432,316.351959229,62.177532196,1.66339034999,52.7777777778,3,2.0,354100000.0,0.244202389318,2056400000.0,2269700096.0,2526700032.0,2712000000.0,5277199872.0,3843599872.0,1433600000.0,,,,0.456923013577,-0.00219745843782,0.46562654269,0.770153580792,,,,,,,2026-07-16,,,
2026-07-16,COMPUTE,MU,MU,853.200012207,19.03573,5.5943727,950677989815.0,37378000000.0,0.488511011111,3.22558869762,1213.37341309,104.711936951,6.33977065365,82.7777777778,1,4.0,15857000000.0,0.890889577868,51432001536.0,7639499776.0,50468999168.0,68222001152.0,6376000000.0,26022000640.0,-19646000640.0,,,,0.779419490443,-0.658325405407,0.37631580254,0.468627260288,,,,,,,2026-07-16,,,
2026-07-16,COMPUTE,NVDA,NVDA,207.399993896,31.650307,16.11567,4998487651730.0,215938000000.0,0.654735357901,1.87353738823,235.465576172,164.977722168,0.211858594092,90.5555555556,1,4.0,6042000000.0,0.867119901112,125648003072.0,46335873024.0,159612993536.0,165514002432.0,12814000128.0,53171998720.0,-40357998592.0,,,,0.0796870020524,-0.0100460321472,0.154212660891,-0.16626109967,,,,,,,2026-07-16,,,
2026-07-16,COMPUTE,NXPI,NXPI,270.660003662,25.631454,15.0618925,67688761409.0,12269000000.0,-0.0273505628667,1.82099931092,331.545379639,181.807571411,0.248847306895,45.5555555556,3,2.0,397000000.0,-0.453920220083,3048000000.0,2727124992.0,2652999936.0,4160999936.0,11724000256.0,3708000000.0,8016000256.0,,,,0.138967163343,0.23546265973,0.486358660885,0.39033312499,,,,,,,2026-07-16,,,
2026-07-16,COMPUTE,ON,ON,88.1200027466,63.849262,20.004192,33794931393.4,5995400000.0,-0.153467094023,2.42245062446,133.929992676,44.9000015259,0.480510787447,23.3333333333,4,1.0,341200000.0,-0.508357348703,1396600064.0,1282174976.0,573699968.0,2047800064.0,3245799936.0,2403599872.0,842200064.0,,,,0.207841411227,0.0927896077559,0.482659999175,0.42685412437,,,,,,,2026-07-16,,,
2026-07-16,COMPUTE,QCOM,QCOM,170.61000061,18.352308,15.459534,180075906433.0,44284000000.0,0.136594630666,2.03850596255,250.096282959,123.613441467,0.130693527475,55.5555555556,2,3.0,1192000000.0,0.145052833814,14284999680.0,9589624832.0,9923999744.0,12999000064.0,15269999616.0,9799000064.0,5470999552.0,,,,0.0171100482152,0.254783975367,0.673667523949,0.515844767046,,,,,,,2026-07-16,,,
2026-07-16,COMPUTE,TSM,TSM,409.739990234,35.24282,19.532623,2100418302770.0,4103904165890.0,0.351,2.14855893305,477.570007324,224.843353271,0.743860560357,91.6666666667,1,4.0,1282597200000.0,0.329141612648,2348378226690.0,719158444032.0,1908519600130.0,2856031092740.0,1094369804290.0,3383596154880.0,-2289226350590.0,,,,0.171675647488,-0.0921806605617,0.242776559604,0.184784525526,,,,,,,2026-07-16,,,
2026-07-16,CONSUMER_AI,AAPL,AAPL,333.260009766,40.263634,34.52636,4878772300010.0,416161000000.0,0.0642551178283,0.846426410185,333.260009766,201.580307007,0.592035118396,100.0,1,4.0,12715000000.0,0.345929924844,140222005248.0,101090746368.0,122575003648.0,159975997440.0,84710998016.0,68507000832.0,16203997184.0,,,,0.218588683075,0.101980300249,0.172914606114,0.312940528127,,,,,,,2026-07-16,,,
2026-07-16,CONSUMER_AI,ABNB,"Airbnb, Inc.",147.800003052,,,,12647000000.0,0.125979344729,1.15738076917,148.929992676,111.540000916,0.0811205895198,56.6666666667,2,3.0,35373000.0,0.0,7007000000.0,6971627000.0,2517000000.0,2609000000.0,2475000000.0,7037000000.0,-4562000000.0,-0.024395939964,0.48607420382,-0.000392925421207,0.127176708419,0.054214298515,-0.050586898755,-0.157265522962,,,,2592000000.0,0.204949790464,,2026-07-16,,,
2026-07-16,CONSUMER_AI,APP,APP,434.480010986,38.291306,20.31697,147930970123.0,5480717000.0,0.69994367347,2.17607864163,733.599975586,350.0,0.222165994336,68.4090909091,2,3.0,28318000.0,0.108206472821,4439283200.0,3180097280.0,3914972928.0,4872055808.0,3849840128.0,2758671104.0,1091169024.0,,,,-0.185263122546,-0.12263059812,-0.059109576332,0.00555109758482,,,,,,,2026-07-16,,,
2026-07-16,CONSUMER_AI,DUOL,DUOL,128.940002441,14.659612,16.33206,5969743115.62,1037589000.0,0.387106563426,0.843624077577,390.839996338,90.0299987793,-0.643171439703,8.86363636364,4,1.0,18096000.0,0.49356223176,432963008.0,312465120.0,422390016.0,177404992.0,91873000.0,1251609984.0,-1159736984.0,,,,-0.180092785703,0.470117104967,-0.149236017488,-0.330844017937,,,,,,,2026-07-16,,,
2026-07-16,CONSUMER_AI,NFLX,NFLX,74.3499984741,23.4207907645,,313221247621.0,46889992000.0,0.167192152146,0.269890045801,127.416999817,70.9000015259,-0.405347477612,85.303030303,1,4.0,756073000.0,0.536418336886,12650279000.0,11894206000.0,13373641000.0,14288498000.0,20535734000.0,12259772000.0,8275962000.0,0.0683165667132,-0.585112669863,-0.0022254526953,-0.20901421127,-0.20720878733,0.0228338310243,0.201785322034,,321497209621.0,,13936601000.0,0.297219095282,,2026-07-16,,,
2026-07-16,CONSUMER_AI,PINS,PINS,23.0900001526,49.010418,10.523279,13177700904.0,4221767000.0,0.157864726949,0.870521032395,39.1699981689,15.4200000763,-0.360033287673,28.2575757576,4,1.0,32375000.0,0.31573599935,1248580992.0,1080373120.0,334345984.0,348894016.0,1205030016.0,1298563968.0,-93533952.0,,,,-0.0122326547332,0.231101025618,-0.0976571692723,-0.0519785961318,,,,,,,2026-07-16,,,
2026-07-16,CONSUMER_AI,RBLX,RBLX,54.0099983215,,,38660086748.6,5297551000.0,0.381050166767,1.73985623696,141.559997559,41.3100013733,-0.546210722191,48.1818181818,3,2.0,188039000.0,-0.0924495883085,1485727000.0,1297688000.0,-1096057000.0,-1053942000.0,1174370000.0,1188000000.0,-13630000.0,0.0348695365944,,-0.077955870072,-0.273605655679,0.0332847178802,0.203726947132,0.0458435564992,,38646456748.6,,-1271342000.0,-0.239986741043,,2026-07-16,,,
2026-07-16,CONSUMER_AI,RDDT,RDDT,185.259994507,53.88034,20.707188,36407308704.8,2202506000.0,0.693968258851,1.89039889968,270.709991455,121.839996338,0.283764102564,43.4848484848,3,2.0,6706000.0,0.0733034571063,875550016.0,564094656.0,707544000.0,637187968.0,21288000.0,2770631936.0,-2749343936.0,,,,0.0175419402462,0.0991253536757,0.102385199147,-0.241587846299,,,,,,,2026-07-16,,,
2026-07-16,CONSUMER_AI,ROKU,ROKU,143.820007324,105.531674125,,21263788082.9,4965458000.0,0.16776577038,1.87409501213,143.820007324,79.9800033569,0.582178271837,41.2878787879,3,2.0,59980000.0,-0.162407484988,231143000.0,171163000.0,201492000.0,151678000.0,0.0,1649877000.0,-1649877000.0,0.0198447915528,,-0.275704752634,0.322008728885,0.162745179719,0.0308019778192,0.623846254131,,19613911082.9,,103878000.0,0.0209201245887,,2026-07-16,,,
2026-07-16,CONSUMER_AI,SHOP,SHOP,125.059997559,123.08738,54.178097,164516649745.0,11556000000.0,0.301351351351,2.08921835644,179.009994507,95.4000015259,0.0421666463216,76.4393939394,1,4.0,26000000.0,0.368421052632,2147000064.0,1256749952.0,1332000000.0,2148000000.0,179000000.0,5743000064.0,-5564000064.0,,,,-0.0740106749327,-0.0401958394103,0.066422382705,-0.0926971182345,,,,,,,2026-07-16,,,
2026-07-16,CONSUMER_AI,SNAP,SNAP,4.69000005722,,6.42449,7863228442.18,5931447000.0,0.106324693671,1.93422315625,10.3500003815,3.93000006676,-0.514492740031,26.8939393939,4,1.0,218981000.0,0.123982425344,831339008.0,673405888.0,-409852992.0,-242156000.0,4201579008.0,2822883072.0,1378695936.0,,,,-0.262856775312,-0.0971913614775,-0.0653113252235,-0.2913888967,,,,,,,2026-07-16,,,
2026-07-16,CONSUMER_AI,SPOT,SPOT,476.079986572,32.65723,26.557034,98441633308.1,17528999936.0,0.082,0.590265635818,738.530029297,412.75,-0.325235639134,66.2121212121,2,3.0,61000000.0,2.58823529412,3230000128.0,707750016.0,2708000000.0,2446000128.0,476000000.0,6293000192.0,-5817000192.0,,,,-0.10940440581,-0.0212396935616,0.085563891868,-0.223426022814,,,,,,,2026-07-16,,,
2026-07-16,CYBERSECURITY_AI_TRUST,CHKP,CHKP,136.509994507,13.991769,11.908108,14147781752.0,2725400000.0,0.0625341130604,0.20302631792,223.0,112.470001221,-0.374008392159,56.4285714286,2,3.0,26600000.0,0.099173553719,1223600000.0,730287488.0,1057600000.0,873299968.0,1973500032.0,2768800000.0,-795299968.0,,,,-0.161466691314,0.107522420808,0.395807134833,0.0586425616192,,,,,,,2026-07-16,,,
2026-07-16,CYBERSECURITY_AI_TRUST,CRWD,CRWD,203.759994507,,130.51663,207541613908.0,4812005000.0,0.217112451766,1.46052297006,210.729995728,87.5625,0.732468821084,91.4285714286,1,4.0,302108000.0,0.185425266429,1819179008.0,1926365056.0,-30464000.0,59319000.0,821342976.0,4552800768.0,-3731457792.0,,,,0.577596323832,0.801766553503,0.140963037518,-0.116243879667,,,,,,,2026-07-16,,,
2026-07-16,CYBERSECURITY_AI_TRUST,FTNT,FTNT,160.779998779,63.43529,47.216652,118513199704.0,6799600000.0,0.141677020719,1.0665855608,166.830001831,74.3899993896,0.554330964661,86.4285714286,1,4.0,364800000.0,-0.0372129849565,2804400128.0,1813049984.0,1954499968.0,2361400064.0,567200000.0,3294899968.0,-2727699968.0,,,,0.663082514915,0.885769860161,0.16367086124,-0.0433880825587,,,,,,,2026-07-16,,,
2026-07-16,CYBERSECURITY_AI_TRUST,OKTA,OKTA,147.740005493,109.08395,34.922527,26204650159.5,2919000000.0,0.118390804598,1.22601840632,154.619995117,62.9300003052,0.62226865036,79.2857142857,1,4.0,9000000.0,0.125,920000000.0,977750016.0,247000000.0,267000000.0,411000000.0,2588999936.0,-2177999936.0,,,,0.617351500071,1.03818196165,0.409548559901,0.0480933964832,,,,,,,2026-07-16,,,
2026-07-16,CYBERSECURITY_AI_TRUST,PANW,PANW,353.989990234,311.58408,85.35557,286953347015.0,9221500000.0,0.148738710682,1.19537177487,357.529998779,141.669998169,0.838049727221,100.0,1,4.0,246200000.0,0.570153061224,4216999936.0,3579375104.0,842899968.0,1483500032.0,2130000000.0,3111000064.0,-981000064.0,,,,0.704764036333,0.946703669772,0.269013165096,-0.0758320679199,,,,,,,2026-07-16,,,
2026-07-16,CYBERSECURITY_AI_TRUST,QLYS,QLYS,157.559997559,28.528675,19.246511,5606195430.31,669125000.0,0.101311616256,0.346498403772,164.119995117,76.1999969482,0.13786376955,35.7142857143,3,2.0,4990000.0,-0.595427274201,295105984.0,237364256.0,201428992.0,245063008.0,52229000.0,471347008.0,-419118008.0,,,,0.333045091013,0.813911321493,0.0714637946078,0.492161241442,,,,,,,2026-07-16,,,
2026-07-16,CYBERSECURITY_AI_TRUST,RBRK,RBRK,79.8199996948,,123.63988,16558907506.6,1316191000.0,0.484631332455,1.62674284089,98.5,43.8100013733,-0.0876671431732,60.0,2,3.0,29631000.0,0.754871187444,324942016.0,440332128.0,-288576992.0,-286568000.0,1146402944.0,1749113984.0,-602711040.0,,,,0.190924679327,0.575652767161,-0.0589175484752,-0.0140150548283,,,,,,,2026-07-16,,,
2026-07-16,CYBERSECURITY_AI_TRUST,RDWR,RDWR,30.0699996948,67.659096,22.610071,1252795746.56,301850000.0,0.0981155413271,0.926778186795,32.1300010681,21.7399997711,0.0648016975403,16.4285714286,4,1.0,8536000.0,0.616972911536,45289000.0,32292500.0,19780000.0,23184000.0,16366000.0,251808992.0,-235442992.0,,,,0.159575644068,0.185559742844,0.0619203753367,0.063509456155,,,,,,,2026-07-16,,,
2026-07-16,CYBERSECURITY_AI_TRUST,RPD,RPD,12.1700000763,35.3,7.9521384,825692254.797,859794000.0,0.0187048211685,0.66300403888,22.8600006104,5.05000019073,-0.460549629238,12.1428571429,4,1.0,7599000.0,1.21868613139,163887008.0,140865872.0,22406000.0,57048000.0,965190976.0,670257984.0,294932992.0,,,,0.113421212191,1.22780498878,0.0464867644671,0.87347037987,,,,,,,2026-07-16,,,
2026-07-16,CYBERSECURITY_AI_TRUST,S,S,19.6299991608,,39.98744,6739149412.45,1001278000.0,0.218899010422,1.23194622288,19.9200000763,11.9399995804,0.107787805949,44.2857142857,3,2.0,713000.0,-0.616666666667,62835000.0,268394256.0,-318705984.0,-259490000.0,0.0,656787008.0,-656787008.0,,,,0.271224801429,0.452031317945,0.0532593961109,-0.0564206994703,,,,,,,2026-07-16,,,
2026-07-16,CYBERSECURITY_AI_TRUST,SAIL,SAIL,15.8599996567,,38.990597,8842383009.78,1071416000.0,0.243503158618,1.58581154269,23.6299991608,10.4899997711,-0.230097118302,47.8571428571,3,2.0,5980000.0,0.115255501678,205628000.0,322153376.0,-157416000.0,8976000.0,18978000.0,390806016.0,-371828016.0,,,,-0.0507584104487,0.403894813144,0.175370005981,0.670070842929,,,,,,,2026-07-16,,,
2026-07-16,CYBERSECURITY_AI_TRUST,TENB,TENB,39.7700004578,,18.33202,4389927396.57,999405000.0,0.110424090105,1.096113287,42.6500015259,16.0400009155,0.205151529023,29.2857142857,4,1.0,12102000.0,1.84954085237,267314000.0,255797248.0,-11769000.0,40535000.0,421800000.0,360260992.0,61539008.0,,,,0.594908500515,1.04506904073,0.275656131581,0.598716333705,,,,,,,2026-07-16,,,
2026-07-16,CYBERSECURITY_AI_TRUST,VRNS,VRNS,47.0,,122.56435,5525915465.74,623532000.0,0.131739722298,0.871461449953,63.3100013733,20.1900005341,-0.0656063476563,27.1428571429,4,1.0,12628000.0,0.886465491485,134472992.0,181249504.0,-130395000.0,-131850000.0,522168992.0,785908992.0,-263740000.0,,,,0.387610558592,1.04770221374,-0.427646206603,0.136498202359,,,,,,,2026-07-16,,,
2026-07-16,CYBERSECURITY_AI_TRUST,ZS,ZS,146.429992676,,32.201405,23938670125.6,2673115000.0,0.23311687443,0.955800141071,336.269989014,118.050003052,-0.491138491429,63.5714285714,2,3.0,164252000.0,0.136000221319,1100973056.0,1108818560.0,-77388000.0,-60796000.0,1868162944.0,3539107072.0,-1670944128.0,,,,-0.262975262553,0.240987537841,0.530382063159,0.315495862175,,,,,,,2026-07-16,,,
2026-07-16,DATA_AI_INFRASTRUCTURE,AKAM,AKAM,118.809997559,40.236485,16.591625,17315406992.3,4208175000.0,0.0543718029409,1.00892439023,161.13999939,70.5299987793,0.542185827449,50.7272727273,3,2.0,507786000.0,0.300571416863,1580072960.0,700723392.0,435179008.0,1146972032.0,5867704832.0,930444992.0,4937259840.0,,,,0.154847863042,0.177809477695,0.334570955402,0.0839207356361,,,,,,,2026-07-16,,,
2026-07-16,DATA_AI_INFRASTRUCTURE,DDOG,DDOG,262.320007324,656.2375,91.10361,93437768073.5,3427158000.0,0.276753685818,1.17874469622,277.489990234,102.614997864,0.882319217676,79.6363636364,1,4.0,49578000.0,0.427978916443,1113216000.0,936726528.0,135672992.0,34639000.0,1285052032.0,4758617088.0,-3473565056.0,,,,0.622177720487,0.950297169487,0.188101852713,-0.120035492957,,,,,,,2026-07-16,,,
2026-07-16,DATA_AI_INFRASTRUCTURE,DOCN,DOCN,117.019996643,51.617905,65.88614,12336368206.2,901427000.0,0.154765153116,2.29484308502,181.289993286,25.7399997711,3.11318079104,25.8181818182,4,1.0,129086000.0,-0.275477501445,292435008.0,157550368.0,236828992.0,298215008.0,1508060032.0,741363008.0,766697024.0,,,,0.413296935303,-0.278621530312,0.264439023529,0.204230646672,,,,,,,2026-07-16,,,
2026-07-16,DATA_AI_INFRASTRUCTURE,ESTC,ESTC,62.1100006104,17.5558262294,,6456435989.08,1739331000.0,0.172612209566,0.898593783177,94.4700012207,43.2999992371,-0.269637818183,14.2727272727,4,1.0,2514000.0,-0.00158856235107,185696000.0,183182000.0,367766000.0,-30476000.0,570895000.0,768725000.0,-197830000.0,0.0430278466315,,-0.0129915820914,-0.0541146538085,0.3725185843,0.00521195501539,-0.00144657943302,,6258605989.08,,-33476000.0,-0.0192464803996,,2026-07-16,,,
2026-07-16,DATA_AI_INFRASTRUCTURE,GTLB,GITLAB INC.,31.7549991608,,,,1004873000.0,0.248955033179,0.922118979647,51.0400009155,19.4200000763,-0.254052163768,41.3636363636,3,2.0,4261000.0,0.138695884554,282676000.0,278415000.0,-25053000.0,-47756000.0,,335395000.0,,0.150810001637,,-0.0204550071429,-0.0340427559755,0.52427655412,0.0891784072281,-0.110260461984,,,,-51620000.0,-0.0513696755709,,2026-07-16,,,
2026-07-16,DATA_AI_INFRASTRUCTURE,MDB,MDB,328.600006104,,45.0173,26569077365.9,2463797000.0,0.227942682648,1.68478436956,440.600006104,201.0,0.5674489938,58.3636363636,2,3.0,4960000.0,-0.832148900169,596849984.0,517605376.0,-29091000.0,-80103000.0,58635000.0,2427152896.0,-2368517896.0,,,,-0.0154786299455,0.202687595777,0.00621896860933,-0.219669619295,,,,,,,2026-07-16,,,
2026-07-16,DATA_AI_INFRASTRUCTURE,NET,NET,272.459991455,,173.68224,97317327057.9,2167937000.0,0.298456660354,1.51519204672,281.75,160.190002441,0.43543540888,82.7272727273,1,4.0,315617000.0,0.705696698498,615660032.0,754998272.0,-86740000.0,-36283000.0,3524536064.0,4163877888.0,-639341824.0,,,,0.294747787007,0.318709662706,0.275035283392,-0.0860049844169,,,,,,,2026-07-16,,,
2026-07-16,DATA_AI_INFRASTRUCTURE,NTNX,NTNX,55.8499984741,58.968422,25.579557,15143355037.9,2537927000.0,0.181081581671,0.69655939481,81.1200027466,34.4099998474,-0.24065266952,35.5454545455,4,1.0,71283000.0,-0.0527427842449,821203968.0,631740864.0,275855008.0,316048000.0,1532288000.0,2017902976.0,-485614976.0,,,,0.11384888875,0.521701976454,-0.0561121087795,0.00469877262382,,,,,,,2026-07-16,,,
2026-07-16,DATA_AI_INFRASTRUCTURE,SNOW,SNOW,270.019989014,,101.98388,94966665307.6,4683946000.0,0.291625625001,1.26563163632,280.160003662,121.11000061,0.274039756078,85.7272727273,1,4.0,101628000.0,1.19598522008,1236792064.0,1739497728.0,-1197095040.0,-1126667008.0,2772094976.0,2954998016.0,-182903040.0,,,,0.295237876047,0.801671521562,0.28511354191,-0.00058428699058,,,,,,,2026-07-16,,,
2026-07-16,DATA_AI_INFRASTRUCTURE,TWLO,TWLO,206.699996948,320.18936,31.799236,32073610501.3,5067220000.0,0.136648515176,1.38766937088,236.63999939,92.4400024414,0.692043146298,77.1818181818,2,3.0,5848000.0,-0.161937517913,965408000.0,879865344.0,103956000.0,439796992.0,1068131008.0,2346262016.0,-1278131008.0,,,,0.427031841969,0.382132920027,0.162166475653,-0.266427654375,,,,,,,2026-07-16,,,
2026-07-16,DATA_AI_INFRASTRUCTURE,VRSK,"Verisk Analytics, Inc.",201.490005493,29.0041653058,,26399591261.3,3102300000.0,0.0585525642338,-0.294705396247,299.875549316,156.413330078,-0.325591739367,48.6363636364,3,2.0,254400000.0,0.143884892086,1381700000.0,1127300000.0,910200000.0,1627700000.0,258400000.0,524500000.0,-266100000.0,0.0241733216953,0.227321627433,0.00130144602569,0.00371476765056,0.223144768544,0.0885471876401,0.739125884364,,26133491261.3,,1366000000.0,0.440318473391,,2026-07-16,,,
2026-07-16,DATA_CENTER_INFRASTRUCTURE,ANET,ANET,168.559997559,57.415806,37.431667,210382032007.0,9005700000.0,0.285959075267,2.08999638379,186.960006714,108.300003052,0.556417292787,78.2352941176,1,4.0,119500000.0,2.734375,5423699968.0,4362237440.0,3720499968.0,4237199872.0,0.0,12353200128.0,-12353200128.0,,,,0.165635990747,-0.0502696182978,0.160945915451,0.0320127973697,,,,,,,2026-07-16,,,
2026-07-16,DATA_CENTER_INFRASTRUCTURE,APLD,APLD,26.4400005341,,-21.17878,7444267929.69,144193000.0,0.0554465736579,3.60477475413,49.6500015259,10.029999733,1.62823055976,17.0588235294,4,1.0,681603000.0,3.80648618917,-36005000.0,-1496915328.0,-119756000.0,13905000.0,2827480064.0,1730439936.0,1097040128.0,,,,-0.190345373977,-0.554825996214,-0.0915300491109,-0.303824626677,,,,,,,2026-07-16,,,
2026-07-16,DATA_CENTER_INFRASTRUCTURE,CIEN,CIEN,388.809997559,129.50166,40.443405,55177327267.7,4769507000.0,0.187935356685,2.54281461185,627.0,84.1200027466,3.62208731412,60.0,2,3.0,140801000.0,0.0304447420613,1032771008.0,700927872.0,438300000.0,785740032.0,1580579968.0,1202834048.0,377745920.0,,,,0.147255849436,-1.10940348459,0.0812961561326,-0.032200349838,,,,,,,2026-07-16,,,
2026-07-16,DATA_CENTER_INFRASTRUCTURE,COHR,COHR,276.959991455,131.52858,33.541103,54008190477.6,5810115000.0,0.234175884213,3.10736057935,426.890014648,86.5500030518,1.83132275935,51.7647058824,3,2.0,440836000.0,0.271094759181,140342000.0,-197631744.0,400608992.0,1313731968.0,3425114880.0,2423729920.0,1001384960.0,,,,0.125784977677,-0.572087266571,0.138244920157,-0.0260981759509,,,,,,,2026-07-16,,,
2026-07-16,DATA_CENTER_INFRASTRUCTURE,CORZ,CORZ,21.0200004578,,70.229546,6623139767.79,319019000.0,-0.375295688818,2.37714390501,29.1599998474,12.6499996185,0.510057495873,9.41176470588,4,1.0,729000000.0,6.67683575363,573168000.0,174972256.0,-1072057024.0,-96737000.0,2155508992.0,1005148032.0,1150360960.0,,,,0.0779252481706,-0.0302268944879,0.0713583235384,-0.139948022693,,,,,,,2026-07-16,,,
2026-07-16,DATA_CENTER_INFRASTRUCTURE,CSCO,CSCO,109.660003662,36.283333,22.714895,429025157271.0,56654000000.0,0.0529896102448,1.0649393929,129.515487671,64.8570404053,0.661431854546,92.9411764706,1,4.0,905000000.0,0.350746268657,13025000448.0,9288375296.0,11957999616.0,17006999552.0,33001000960.0,16640000000.0,16361000960.0,,,,0.26994883105,0.16992000299,0.372171856096,0.170530096941,,,,,,,2026-07-16,,,
2026-07-16,DATA_CENTER_INFRASTRUCTURE,DELL,DELL,390.734344482,35.16932,18.503994,257012852338.0,113538000000.0,0.188046082853,1.93473882343,465.19128418,110.544723511,2.21543272133,94.7058823529,1,4.0,2633000000.0,-0.00716440422323,12469999616.0,5434124800.0,8408999936.0,14065000448.0,31924000768.0,11580999680.0,20343001088.0,,,,0.962328350862,0.674225589584,0.429920598542,0.06229206225,,,,,,,2026-07-16,,,
2026-07-16,DATA_CENTER_INFRASTRUCTURE,DLR,DLR,173.600006104,45.84881,66.2743,63950354203.9,6112692000.0,0.100400938403,0.759390383689,202.559463501,145.956436157,0.0325569389981,62.3529411765,2,3.0,,,2545472000.0,3278001664.0,1337165056.0,2888658944.0,19452149760.0,2464262912.0,16987886848.0,,,,0.00104642635299,-0.117897712888,0.12908818537,0.947949937737,,,,,,,2026-07-16,,,
2026-07-16,DATA_CENTER_INFRASTRUCTURE,EQIX,EQIX,1009.14001465,69.73384,52.061195,99172797223.1,9217000000.0,0.0536122542295,0.426135790849,1115.93994141,718.599914551,0.348011339316,70.0,2,3.0,4311000000.0,0.406066536204,3819000064.0,2725125120.0,1422000000.0,4281999872.0,23335999488.0,1362000000.0,21973999488.0,,,,0.107445678487,-0.126415771013,-0.0531948096109,0.164983524714,,,,,,,2026-07-16,,,
2026-07-16,DATA_CENTER_INFRASTRUCTURE,HPE,HPE,45.1300010681,41.962616,11.228903,59444288324.8,34296000000.0,0.138380854383,1.91522068201,55.98620224,19.4057826996,1.26388407701,68.8235294118,2,3.0,2292000000.0,-0.0316856780735,6358000128.0,3836000000.0,1440000000.0,5631000064.0,21304000512.0,5292000256.0,16012000256.0,,,,0.608559433479,0.520500961961,0.462578163772,-0.0110025569828,,,,,,,2026-07-16,,,
2026-07-16,DATA_CENTER_INFRASTRUCTURE,IREN,IREN,34.8300018311,44.916496,-36.7933,12360191958.7,501023000.0,1.6765192957,3.41452131603,76.4100036621,15.3999996185,1.01213188363,24.7058823529,4,1.0,573456000.0,3.0425504917,392467008.0,-2311044352.0,158054000.0,147176000.0,3964912896.0,2213274112.0,1751638784.0,,,,-0.290233439949,-0.552410051261,0.000152326598331,0.00245952980205,,,,,,,2026-07-16,,,
