Date,Series,Dimension,Value,Series ID,BLS Series ID,Metric,Unit,Seasonality,Source,Attribution boundary
2013-10-01,Men,Sex,369.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2014-01-01,Men,Sex,367.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2014-04-01,Men,Sex,363.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2014-07-01,Men,Sex,370.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2014-10-01,Men,Sex,371.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2015-01-01,Men,Sex,377.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2015-04-01,Men,Sex,376.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2015-07-01,Men,Sex,377.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2015-10-01,Men,Sex,380.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2016-01-01,Men,Sex,380.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2016-04-01,Men,Sex,381.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2016-07-01,Men,Sex,381.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2016-10-01,Men,Sex,381.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2017-01-01,Men,Sex,386.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2017-04-01,Men,Sex,384.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2017-07-01,Men,Sex,385.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2017-10-01,Men,Sex,382.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2018-01-01,Men,Sex,384.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2018-04-01,Men,Sex,384.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2018-07-01,Men,Sex,389.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2018-10-01,Men,Sex,392.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2019-01-01,Men,Sex,393.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2019-04-01,Men,Sex,393.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2019-07-01,Men,Sex,393.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2019-10-01,Men,Sex,396.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2020-01-01,Men,Sex,409.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2020-04-01,Men,Sex,425.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2020-07-01,Men,Sex,427.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2020-10-01,Men,Sex,410.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2021-01-01,Men,Sex,411.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2021-04-01,Men,Sex,408.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2021-07-01,Men,Sex,405.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2021-10-01,Men,Sex,396.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2022-01-01,Men,Sex,394.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2022-04-01,Men,Sex,393.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2022-07-01,Men,Sex,395.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2022-10-01,Men,Sex,393.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2023-01-01,Men,Sex,393.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2023-04-01,Men,Sex,390.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2023-07-01,Men,Sex,396.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2023-10-01,Men,Sex,399.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2024-01-01,Men,Sex,394.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2024-04-01,Men,Sex,401.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2024-07-01,Men,Sex,404.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2024-10-01,Men,Sex,410.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2025-01-01,Men,Sex,408.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2025-04-01,Men,Sex,415.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2025-07-01,Men,Sex,414.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2026-01-01,Men,Sex,414.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
2026-04-01,Men,Sex,414.0,LES1252881900Q,LES1252881900,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1979-01-01,Women,Sex,251.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1979-04-01,Women,Sex,250.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1979-07-01,Women,Sex,251.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1979-10-01,Women,Sex,249.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1980-01-01,Women,Sex,244.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1980-04-01,Women,Sex,243.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1980-07-01,Women,Sex,245.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1980-10-01,Women,Sex,242.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1981-01-01,Women,Sex,241.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1981-04-01,Women,Sex,239.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1981-07-01,Women,Sex,240.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1981-10-01,Women,Sex,240.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1982-01-01,Women,Sex,245.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1982-04-01,Women,Sex,248.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1982-07-01,Women,Sex,245.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1982-10-01,Women,Sex,250.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1983-01-01,Women,Sex,253.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1983-04-01,Women,Sex,253.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1983-07-01,Women,Sex,252.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1983-10-01,Women,Sex,254.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1984-01-01,Women,Sex,253.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1984-04-01,Women,Sex,253.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1984-07-01,Women,Sex,256.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1984-10-01,Women,Sex,256.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1985-01-01,Women,Sex,252.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1985-04-01,Women,Sex,260.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1985-07-01,Women,Sex,258.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1985-10-01,Women,Sex,259.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1986-01-01,Women,Sex,260.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1986-04-01,Women,Sex,265.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1986-07-01,Women,Sex,265.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1986-10-01,Women,Sex,267.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1987-01-01,Women,Sex,266.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1987-04-01,Women,Sex,266.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1987-07-01,Women,Sex,267.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1987-10-01,Women,Sex,267.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1988-01-01,Women,Sex,266.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1988-04-01,Women,Sex,266.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1988-07-01,Women,Sex,267.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1988-10-01,Women,Sex,266.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1989-01-01,Women,Sex,265.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1989-04-01,Women,Sex,261.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1989-07-01,Women,Sex,268.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1989-10-01,Women,Sex,267.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1990-01-01,Women,Sex,267.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1990-04-01,Women,Sex,266.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1990-07-01,Women,Sex,263.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1990-10-01,Women,Sex,265.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1991-01-01,Women,Sex,268.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1991-04-01,Women,Sex,271.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1991-07-01,Women,Sex,269.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1991-10-01,Women,Sex,269.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1992-01-01,Women,Sex,271.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1992-04-01,Women,Sex,271.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1992-07-01,Women,Sex,270.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1992-10-01,Women,Sex,271.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1993-01-01,Women,Sex,271.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1993-04-01,Women,Sex,270.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1993-07-01,Women,Sex,274.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1993-10-01,Women,Sex,273.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1994-01-01,Women,Sex,269.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1994-04-01,Women,Sex,270.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1994-07-01,Women,Sex,270.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
1994-10-01,Women,Sex,269.0,LES1252882800Q,LES1252882800,Real median usual weekly earnings,constant 1982-84 dollars per week,Seasonally adjusted,BLS Current Population Survey,Median real earnings for full-time wage and salary workers; not AI-specific and not a measure of household wealth or total compensation.
