Pipeline Type,Entity ID,Entity Name,Plant ID,Plant Name,Plant State,County,Balancing Authority Code,Sector,Generator ID,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Technology Group,Energy Source Code,Prime Mover Code,Expected Month,Expected Year,Status,Latitude,Longitude
Retirement,21158,City of Zeeland - (MI),1867.0,Zeeland,MI,Ottawa,MISO,Electric Utility,10,5.6,5.6,5.6,Natural Gas Internal Combustion Engine,Natural gas,NG,IC,6.0,2045.0,(OP) Operating,42.8067,-86.0558
Retirement,21158,City of Zeeland - (MI),1867.0,Zeeland,MI,Ottawa,MISO,Electric Utility,11,6.0,6.0,6.0,Natural Gas Internal Combustion Engine,Natural gas,NG,IC,6.0,2045.0,(OP) Operating,42.8067,-86.0558
Retirement,21158,City of Zeeland - (MI),1867.0,Zeeland,MI,Ottawa,MISO,Electric Utility,2,1.1,1.1,1.1,Natural Gas Internal Combustion Engine,Natural gas,NG,IC,6.0,2040.0,(OP) Operating,42.8067,-86.0558
Retirement,21158,City of Zeeland - (MI),1867.0,Zeeland,MI,Ottawa,MISO,Electric Utility,7,2.0,2.0,2.0,Natural Gas Internal Combustion Engine,Natural gas,NG,IC,6.0,2032.0,(OP) Operating,42.8067,-86.0558
Retirement,21158,City of Zeeland - (MI),1867.0,Zeeland,MI,Ottawa,MISO,Electric Utility,8,1.7,1.6,1.6,Natural Gas Internal Combustion Engine,Natural gas,NG,IC,6.0,2032.0,(OP) Operating,42.8067,-86.0558
Retirement,21158,City of Zeeland - (MI),1867.0,Zeeland,MI,Ottawa,MISO,Electric Utility,9,4.5,4.5,4.5,Natural Gas Internal Combustion Engine,Natural gas,NG,IC,6.0,2045.0,(OP) Operating,42.8067,-86.0558
Retirement,13781,Northern States Power Co - Minnesota,1904.0,Black Dog,MN,Dakota,MISO,Electric Utility,2,136.9,117.0,117.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,12.0,2031.0,(OP) Operating,44.8108,-93.2501
Retirement,13781,Northern States Power Co - Minnesota,1904.0,Black Dog,MN,Dakota,MISO,Electric Utility,5,187.9,165.0,181.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,12.0,2031.0,(OP) Operating,44.8108,-93.2501
Retirement,13781,Northern States Power Co - Minnesota,1904.0,Black Dog,MN,Dakota,MISO,Electric Utility,6-1,238.0,209.0,225.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2058.0,(OP) Operating,44.8108,-93.2501
Retirement,13781,Northern States Power Co - Minnesota,1913.0,Inver Hills,MN,Dakota,MISO,Electric Utility,1,46.8,43.0,60.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2029.0,(OP) Operating,44.781,-93.042
Retirement,13781,Northern States Power Co - Minnesota,1913.0,Inver Hills,MN,Dakota,MISO,Electric Utility,2,46.8,45.0,58.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2029.0,(OP) Operating,44.781,-93.042
Retirement,13781,Northern States Power Co - Minnesota,1913.0,Inver Hills,MN,Dakota,MISO,Electric Utility,3,46.8,46.0,60.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2029.0,(OP) Operating,44.781,-93.042
Retirement,13781,Northern States Power Co - Minnesota,1913.0,Inver Hills,MN,Dakota,MISO,Electric Utility,4,46.8,47.0,61.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2029.0,(OP) Operating,44.781,-93.042
Retirement,13781,Northern States Power Co - Minnesota,1913.0,Inver Hills,MN,Dakota,MISO,Electric Utility,5,46.8,45.0,58.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2029.0,(OP) Operating,44.781,-93.042
Retirement,13781,Northern States Power Co - Minnesota,1913.0,Inver Hills,MN,Dakota,MISO,Electric Utility,6,46.8,46.0,60.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2029.0,(OP) Operating,44.781,-93.042
Retirement,13781,Northern States Power Co - Minnesota,1913.0,Inver Hills,MN,Dakota,MISO,Electric Utility,7,1.8,1.8,1.8,Petroleum Liquids,Other thermal,DFO,GT,12.0,2029.0,(SB) Standby/Backup: available for service but not normally used,44.781,-93.042
Retirement,13781,Northern States Power Co - Minnesota,1913.0,Inver Hills,MN,Dakota,MISO,Electric Utility,8,1.8,1.8,1.8,Petroleum Liquids,Other thermal,DFO,GT,12.0,2029.0,(SB) Standby/Backup: available for service but not normally used,44.781,-93.042
Retirement,13781,Northern States Power Co - Minnesota,1915.0,Allen S King,MN,Washington,MISO,Electric Utility,1,598.4,511.0,511.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2028.0,(OP) Operating,45.03,-92.7786
Retirement,13781,Northern States Power Co - Minnesota,1926.0,Red Wing,MN,Goodhue,MISO,Electric Utility,1,11.5,9.0,9.0,Municipal Solid Waste,Other renewables,MSW,ST,12.0,2027.0,(OP) Operating,44.5692,-92.51691
Retirement,13781,Northern States Power Co - Minnesota,1926.0,Red Wing,MN,Goodhue,MISO,Electric Utility,2,11.5,9.0,9.0,Municipal Solid Waste,Other renewables,MSW,ST,12.0,2027.0,(OP) Operating,44.5692,-92.51691
Retirement,13781,Northern States Power Co - Minnesota,1934.0,Wilmarth,MN,Blue Earth,MISO,Electric Utility,1,12.5,9.0,9.0,Municipal Solid Waste,Other renewables,MSW,ST,12.0,2027.0,(OP) Operating,44.1967,-94.0009
Retirement,13781,Northern States Power Co - Minnesota,1934.0,Wilmarth,MN,Blue Earth,MISO,Electric Utility,2,12.5,9.0,9.0,Municipal Solid Waste,Other renewables,MSW,ST,12.0,2027.0,(OP) Operating,44.1967,-94.0009
Retirement,13048,City of Mountain Lake - (MN),1998.0,Mountain Lake,MN,Cottonwood,MISO,Electric Utility,5,1.3,1.2,1.3,Natural Gas Internal Combustion Engine,Natural gas,NG,IC,9.0,2026.0,(OP) Operating,43.9405,-94.9434
Retirement,13048,City of Mountain Lake - (MN),1998.0,Mountain Lake,MN,Cottonwood,MISO,Electric Utility,6,1.8,1.8,1.8,Petroleum Liquids,Other thermal,DFO,IC,9.0,2026.0,(OP) Operating,43.9405,-94.9434
Retirement,13048,City of Mountain Lake - (MN),1998.0,Mountain Lake,MN,Cottonwood,MISO,Electric Utility,7,1.8,1.8,1.8,Petroleum Liquids,Other thermal,DFO,IC,9.0,2026.0,(OP) Operating,43.9405,-94.9434
Retirement,12698,Evergy Missouri West,2098.0,Lake Road (MO),MO,Buchanan,SWPP,Electric Utility,4,90.0,96.6,96.6,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2030.0,(OP) Operating,39.7246,-94.8773
Retirement,19436,Union Electric Co - (MO),2107.0,Sioux,MO,St Charles,MISO,Electric Utility,1,549.7,487.0,497.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2028.0,(OP) Operating,38.915479,-90.29025
Retirement,19436,Union Electric Co - (MO),2107.0,Sioux,MO,St Charles,MISO,Electric Utility,2,549.7,487.0,497.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2028.0,(OP) Operating,38.915479,-90.29025
Retirement,11460,City of Macon - (MO),2141.0,Macon,MO,Macon,AECI,Electric Utility,4,1.0,0.7,0.7,Petroleum Liquids,Other thermal,DFO,IC,12.0,2026.0,(SB) Standby/Backup: available for service but not normally used,39.7378,-92.4689
Retirement,13902,NorthWestern Energy (MT Hydro),2185.0,Hauser,MT,Lewis and Clark,NWMT,Electric Utility,HAU3,2.8,2.8,2.8,Conventional Hydroelectric,Hydro,WAT,HY,6.0,2028.0,(OP) Operating,46.765941,-111.8873
Retirement,14127,Omaha Public Power District,2291.0,North Omaha,NE,Douglas,SWPP,Electric Utility,1,73.5,63.0,0.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2026.0,(OP) Operating,41.32909,-95.94466
Retirement,14127,Omaha Public Power District,2291.0,North Omaha,NE,Douglas,SWPP,Electric Utility,2,108.8,83.4,59.2,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2026.0,(OP) Operating,41.32909,-95.94466
Retirement,14127,Omaha Public Power District,2291.0,North Omaha,NE,Douglas,SWPP,Electric Utility,3,108.8,93.6,53.7,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2026.0,(OP) Operating,41.32909,-95.94466
Retirement,17166,Sierra Pacific Power Co,2330.0,Fort Churchill,NV,Lyon,NEVP,Electric Utility,1,115.0,113.0,113.0,Natural Gas Steam Turbine,Natural gas,NG,ST,9.0,2028.0,(OP) Operating,39.1281,-119.1322
Retirement,17166,Sierra Pacific Power Co,2330.0,Fort Churchill,NV,Lyon,NEVP,Electric Utility,2,115.0,113.0,113.0,Natural Gas Steam Turbine,Natural gas,NG,ST,9.0,2028.0,(OP) Operating,39.1281,-119.1322
Retirement,62032,Granite Shore Power,2364.0,Merrimack,NH,Merrimack,ISNE,IPP Non-CHP,1,113.6,108.0,108.0,Conventional Steam Coal,Coal,BIT,ST,12.0,2027.0,(OP) Operating,43.1411,-71.4692
Retirement,62032,Granite Shore Power,2364.0,Merrimack,NH,Merrimack,ISNE,IPP Non-CHP,2,345.6,330.5,330.0,Conventional Steam Coal,Coal,BIT,ST,5.0,2028.0,(OS) Out of service and NOT expected to return to service in next calendar year,43.1411,-71.4692
Retirement,803,Arizona Public Service Co,2442.0,Four Corners,NM,San Juan,AZPS,Electric Utility,4,818.1,770.0,770.0,Conventional Steam Coal,Coal,BIT,ST,12.0,2031.0,(OP) Operating,36.69,-108.4814
Retirement,803,Arizona Public Service Co,2442.0,Four Corners,NM,San Juan,AZPS,Electric Utility,5,818.1,770.0,770.0,Conventional Steam Coal,Coal,BIT,ST,12.0,2031.0,(OP) Operating,36.69,-108.4814
Retirement,5701,El Paso Electric Co,2444.0,Rio Grande,NM,Dona Ana,EPE,Electric Utility,7,50.0,43.0,43.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2027.0,(OP) Operating,31.8047,-106.5472
Retirement,5701,El Paso Electric Co,2444.0,Rio Grande,NM,Dona Ana,EPE,Electric Utility,8,166.5,139.0,147.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2033.0,(OP) Operating,31.8047,-106.5472
Retirement,17718,Southwestern Public Service Co,2446.0,Maddox,NM,Lea,SWPP,Electric Utility,1,113.6,117.0,112.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2028.0,(OP) Operating,32.714224,-103.3015
Retirement,17718,Southwestern Public Service Co,2446.0,Maddox,NM,Lea,SWPP,Electric Utility,2,86.9,61.0,63.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2034.0,(OP) Operating,32.714224,-103.3015
Retirement,17718,Southwestern Public Service Co,2446.0,Maddox,NM,Lea,SWPP,Electric Utility,3,11.5,10.0,10.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2034.0,(OP) Operating,32.714224,-103.3015
Retirement,17718,Southwestern Public Service Co,2454.0,Cunningham,NM,Lea,SWPP,Electric Utility,2,190.4,183.0,183.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2027.0,(OP) Operating,32.7131,-103.3533
Retirement,17718,Southwestern Public Service Co,2454.0,Cunningham,NM,Lea,SWPP,Electric Utility,3,126.9,106.0,98.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2040.0,(OP) Operating,32.7131,-103.3533
Retirement,17718,Southwestern Public Service Co,2454.0,Cunningham,NM,Lea,SWPP,Electric Utility,4,126.9,101.0,95.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2040.0,(OP) Operating,32.7131,-103.3533
Retirement,3249,Central Hudson Gas & Elec Corp,2487.0,Coxsackie,NY,Greene,NYIS,Electric Utility,GT1,21.3,19.4,24.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,4.0,2027.0,(OP) Operating,42.350889,-73.8158
Retirement,5416,"Duke Energy Carolinas, LLC",2727.0,Marshall (NC),NC,Catawba,DUK,Electric Utility,1,348.5,370.0,380.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2028.0,(OP) Operating,35.5975,-80.9658
Retirement,5416,"Duke Energy Carolinas, LLC",2727.0,Marshall (NC),NC,Catawba,DUK,Electric Utility,2,348.5,370.0,380.0,Conventional Steam Coal,Coal,BIT,ST,12.0,2028.0,(OP) Operating,35.5975,-80.9658
Retirement,5416,"Duke Energy Carolinas, LLC",2727.0,Marshall (NC),NC,Catawba,DUK,Electric Utility,3,711.0,658.0,658.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2033.0,(OP) Operating,35.5975,-80.9658
Retirement,5416,"Duke Energy Carolinas, LLC",2727.0,Marshall (NC),NC,Catawba,DUK,Electric Utility,4,711.0,660.0,660.0,Conventional Steam Coal,Coal,BIT,ST,12.0,2033.0,(OP) Operating,35.5975,-80.9658
Retirement,61412,Cardinal Operating Company,2828.0,Cardinal,OH,Jefferson,PJM,IPP Non-CHP,3,650.0,620.0,620.0,Conventional Steam Coal,Coal,BIT,ST,12.0,2028.0,(OP) Operating,40.2522,-80.6486
Retirement,15474,Public Service Co of Oklahoma,2966.0,Weleetka,OK,Okfuskee,SWPP,Electric Utility,4,53.0,53.0,66.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,1.0,2030.0,(OP) Operating,35.3233,-96.1352
Retirement,15474,Public Service Co of Oklahoma,2966.0,Weleetka,OK,Okfuskee,SWPP,Electric Utility,5,53.0,53.0,66.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,1.0,2030.0,(OP) Operating,35.3233,-96.1352
Retirement,6013,Eugene Water & Electric Board,3067.0,Carmen Smith,OR,Linn,BPAT,Electric Utility,3,9.9,3.8,6.5,Conventional Hydroelectric,Hydro,WAT,HY,10.0,2030.0,(OP) Operating,44.285977,-122.0414
Retirement,15537,Brunner Island LLC,3140.0,Brunner Island,PA,York,PJM,IPP Non-CHP,1,363.3,306.0,306.0,Natural Gas Steam Turbine,Natural gas,NG,ST,6.0,2035.0,(OP) Operating,40.096111,-76.6962
Retirement,15537,Brunner Island LLC,3140.0,Brunner Island,PA,York,PJM,IPP Non-CHP,2,405.0,363.0,363.0,Natural Gas Steam Turbine,Natural gas,NG,ST,6.0,2035.0,(OP) Operating,40.096111,-76.6962
Retirement,15537,Brunner Island LLC,3140.0,Brunner Island,PA,York,PJM,IPP Non-CHP,3,847.8,742.0,742.0,Natural Gas Steam Turbine,Natural gas,NG,ST,6.0,2035.0,(OP) Operating,40.096111,-76.6962
Retirement,15276,TalenEnergy Martins Creek LLC,3148.0,TalenEnergy Martins Creek,PA,Northampton,PJM,IPP Non-CHP,3,850.5,850.0,850.0,Natural Gas Steam Turbine,Natural gas,NG,ST,6.0,2035.0,(OP) Operating,40.797762,-75.10542
Retirement,15276,TalenEnergy Martins Creek LLC,3148.0,TalenEnergy Martins Creek,PA,Northampton,PJM,IPP Non-CHP,4,850.5,850.0,850.0,Natural Gas Steam Turbine,Natural gas,NG,ST,6.0,2035.0,(OP) Operating,40.797762,-75.10542
Retirement,6035,"Constellation Power, Inc",3161.0,Eddystone Generating Station,PA,Delaware,PJM,IPP Non-CHP,3,391.0,380.0,380.0,Natural Gas Steam Turbine,Natural gas,NG,ST,8.0,2026.0,(OP) Operating,39.858,-75.323
Retirement,6035,"Constellation Power, Inc",3161.0,Eddystone Generating Station,PA,Delaware,PJM,IPP Non-CHP,4,391.0,380.0,380.0,Natural Gas Steam Turbine,Natural gas,NG,ST,8.0,2026.0,(OP) Operating,39.858,-75.323
Retirement,17543,South Carolina Public Service Authority,3318.0,Hilton Head,SC,Beaufort,SC,Electric Utility,1,26.6,16.0,20.0,Petroleum Liquids,Other thermal,DFO,GT,12.0,2033.0,(OP) Operating,32.208871,-80.69875
Retirement,17543,South Carolina Public Service Authority,3318.0,Hilton Head,SC,Beaufort,SC,Electric Utility,2,26.6,16.0,20.0,Petroleum Liquids,Other thermal,DFO,GT,12.0,2033.0,(OP) Operating,32.208871,-80.69875
Retirement,17543,South Carolina Public Service Authority,3318.0,Hilton Head,SC,Beaufort,SC,Electric Utility,3,64.7,52.0,60.0,Petroleum Liquids,Other thermal,DFO,GT,12.0,2033.0,(OP) Operating,32.208871,-80.69875
Retirement,17543,South Carolina Public Service Authority,3320.0,Myrtle Beach,SC,Horry,SC,Electric Utility,1,11.5,8.0,10.0,Petroleum Liquids,Other thermal,DFO,GT,12.0,2033.0,(OP) Operating,33.708283,-78.92415
Retirement,17543,South Carolina Public Service Authority,3320.0,Myrtle Beach,SC,Horry,SC,Electric Utility,2,11.5,8.0,10.0,Petroleum Liquids,Other thermal,DFO,GT,12.0,2033.0,(OP) Operating,33.708283,-78.92415
Retirement,17543,South Carolina Public Service Authority,3320.0,Myrtle Beach,SC,Horry,SC,Electric Utility,3,26.6,19.0,20.0,Petroleum Liquids,Other thermal,DFO,GT,12.0,2033.0,(OP) Operating,33.708283,-78.92415
Retirement,17543,South Carolina Public Service Authority,3320.0,Myrtle Beach,SC,Horry,SC,Electric Utility,4,26.6,19.0,20.0,Petroleum Liquids,Other thermal,DFO,GT,12.0,2033.0,(OP) Operating,33.708283,-78.92415
Retirement,17543,South Carolina Public Service Authority,3320.0,Myrtle Beach,SC,Horry,SC,Electric Utility,5,35.3,19.0,25.0,Petroleum Liquids,Other thermal,DFO,GT,12.0,2033.0,(OP) Operating,33.708283,-78.92415
Retirement,18642,Tennessee Valley Authority,3399.0,Cumberland (TN),TN,Stewart,TVA,Electric Utility,1,1300.0,1239.0,1265.0,Conventional Steam Coal,Coal,BIT,ST,12.0,2028.0,(OP) Operating,36.3903,-87.6539
Retirement,18642,Tennessee Valley Authority,3399.0,Cumberland (TN),TN,Stewart,TVA,Electric Utility,2,1300.0,1231.0,1257.0,Conventional Steam Coal,Coal,BIT,ST,12.0,2026.0,(OP) Operating,36.3903,-87.6539
Retirement,18642,Tennessee Valley Authority,3403.0,Gallatin (TN),TN,Sumner,TVA,Electric Utility,1,300.0,225.0,228.0,Conventional Steam Coal,Coal,BIT,ST,12.0,2031.0,(OP) Operating,36.3156,-86.4006
Retirement,18642,Tennessee Valley Authority,3403.0,Gallatin (TN),TN,Sumner,TVA,Electric Utility,2,300.0,225.0,228.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2031.0,(OP) Operating,36.3156,-86.4006
Retirement,18642,Tennessee Valley Authority,3403.0,Gallatin (TN),TN,Sumner,TVA,Electric Utility,3,327.6,263.0,266.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2031.0,(OP) Operating,36.3156,-86.4006
Retirement,18642,Tennessee Valley Authority,3403.0,Gallatin (TN),TN,Sumner,TVA,Electric Utility,4,327.6,263.0,266.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2031.0,(OP) Operating,36.3156,-86.4006
Retirement,18642,Tennessee Valley Authority,3403.0,Gallatin (TN),TN,Sumner,TVA,Electric Utility,GT1,81.3,71.5,88.7,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2031.0,(OP) Operating,36.3156,-86.4006
Retirement,18642,Tennessee Valley Authority,3403.0,Gallatin (TN),TN,Sumner,TVA,Electric Utility,GT2,81.3,71.5,88.7,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2031.0,(OP) Operating,36.3156,-86.4006
Retirement,18642,Tennessee Valley Authority,3403.0,Gallatin (TN),TN,Sumner,TVA,Electric Utility,GT3,81.3,71.5,88.7,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2031.0,(OP) Operating,36.3156,-86.4006
Retirement,18642,Tennessee Valley Authority,3403.0,Gallatin (TN),TN,Sumner,TVA,Electric Utility,GT4,81.3,71.5,88.7,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2031.0,(OP) Operating,36.3156,-86.4006
Retirement,18642,Tennessee Valley Authority,3403.0,Gallatin (TN),TN,Sumner,TVA,Electric Utility,GT5,84.5,73.4,93.7,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2031.0,(OP) Operating,36.3156,-86.4006
Retirement,18642,Tennessee Valley Authority,3403.0,Gallatin (TN),TN,Sumner,TVA,Electric Utility,GT6,84.5,73.4,93.7,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2031.0,(OP) Operating,36.3156,-86.4006
Retirement,18642,Tennessee Valley Authority,3403.0,Gallatin (TN),TN,Sumner,TVA,Electric Utility,GT7,84.5,73.4,93.7,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2031.0,(OP) Operating,36.3156,-86.4006
Retirement,18642,Tennessee Valley Authority,3403.0,Gallatin (TN),TN,Sumner,TVA,Electric Utility,GT8,84.5,73.4,93.7,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2031.0,(OP) Operating,36.3156,-86.4006
Retirement,18642,Tennessee Valley Authority,3406.0,Johnsonville,TN,Humphreys,TVA,Electric Utility,G10,68.0,47.1,62.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2028.0,(OP) Operating,36.0278,-87.9861
Retirement,18642,Tennessee Valley Authority,3406.0,Johnsonville,TN,Humphreys,TVA,Electric Utility,G11,68.0,47.1,62.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2028.0,(OP) Operating,36.0278,-87.9861
Retirement,18642,Tennessee Valley Authority,3406.0,Johnsonville,TN,Humphreys,TVA,Electric Utility,G12,68.0,47.1,62.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2028.0,(OP) Operating,36.0278,-87.9861
Retirement,18642,Tennessee Valley Authority,3406.0,Johnsonville,TN,Humphreys,TVA,Electric Utility,G13,68.0,47.1,62.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2028.0,(OP) Operating,36.0278,-87.9861
Retirement,18642,Tennessee Valley Authority,3406.0,Johnsonville,TN,Humphreys,TVA,Electric Utility,G14,68.0,47.1,62.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2028.0,(OP) Operating,36.0278,-87.9861
Retirement,18642,Tennessee Valley Authority,3406.0,Johnsonville,TN,Humphreys,TVA,Electric Utility,G15,68.0,47.1,62.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2028.0,(OP) Operating,36.0278,-87.9861
Retirement,18642,Tennessee Valley Authority,3406.0,Johnsonville,TN,Humphreys,TVA,Electric Utility,G16,68.0,47.1,62.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2028.0,(OP) Operating,36.0278,-87.9861
Retirement,18642,Tennessee Valley Authority,3406.0,Johnsonville,TN,Humphreys,TVA,Electric Utility,GT1,68.0,47.1,62.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2028.0,(OP) Operating,36.0278,-87.9861
Retirement,18642,Tennessee Valley Authority,3406.0,Johnsonville,TN,Humphreys,TVA,Electric Utility,GT2,68.0,47.1,62.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2028.0,(OP) Operating,36.0278,-87.9861
Retirement,18642,Tennessee Valley Authority,3406.0,Johnsonville,TN,Humphreys,TVA,Electric Utility,GT3,68.0,47.1,62.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2028.0,(OP) Operating,36.0278,-87.9861
Retirement,18642,Tennessee Valley Authority,3407.0,Kingston,TN,Roane,TVA,Electric Utility,1,175.0,104.0,106.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2027.0,(OP) Operating,35.8992,-84.5194
Retirement,18642,Tennessee Valley Authority,3407.0,Kingston,TN,Roane,TVA,Electric Utility,2,175.0,105.0,107.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2027.0,(OP) Operating,35.8992,-84.5194
Retirement,18642,Tennessee Valley Authority,3407.0,Kingston,TN,Roane,TVA,Electric Utility,3,175.0,105.0,107.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2027.0,(OP) Operating,35.8992,-84.5194
Retirement,18642,Tennessee Valley Authority,3407.0,Kingston,TN,Roane,TVA,Electric Utility,4,175.0,99.0,101.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2027.0,(OP) Operating,35.8992,-84.5194
Retirement,18642,Tennessee Valley Authority,3407.0,Kingston,TN,Roane,TVA,Electric Utility,5,200.0,150.0,154.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2027.0,(OP) Operating,35.8992,-84.5194
Retirement,18642,Tennessee Valley Authority,3407.0,Kingston,TN,Roane,TVA,Electric Utility,6,200.0,140.0,144.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2027.0,(OP) Operating,35.8992,-84.5194
Retirement,18642,Tennessee Valley Authority,3407.0,Kingston,TN,Roane,TVA,Electric Utility,7,200.0,147.0,151.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2026.0,(OP) Operating,35.8992,-84.5194
Retirement,18642,Tennessee Valley Authority,3407.0,Kingston,TN,Roane,TVA,Electric Utility,8,200.0,150.0,154.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2026.0,(OP) Operating,35.8992,-84.5194
Retirement,18642,Tennessee Valley Authority,3407.0,Kingston,TN,Roane,TVA,Electric Utility,9,200.0,147.0,151.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2026.0,(OP) Operating,35.8992,-84.5194
Retirement,5701,El Paso Electric Co,3456.0,Newman,TX,El Paso,EPE,Electric Utility,1,81.6,61.0,78.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2027.0,(OP) Operating,31.983587,-106.4318
Retirement,5701,El Paso Electric Co,3456.0,Newman,TX,El Paso,EPE,Electric Utility,2,81.6,65.0,66.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2028.0,(OP) Operating,31.983587,-106.4318
Retirement,5701,El Paso Electric Co,3456.0,Newman,TX,El Paso,EPE,Electric Utility,3,121.8,88.0,90.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2031.0,(OP) Operating,31.983587,-106.4318
Retirement,5701,El Paso Electric Co,3456.0,Newman,TX,El Paso,EPE,Electric Utility,4,120.0,86.0,90.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,12.0,2031.0,(OP) Operating,31.983587,-106.4318
Retirement,5701,El Paso Electric Co,3456.0,Newman,TX,El Paso,EPE,Electric Utility,CT1,85.0,64.0,71.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,12.0,2031.0,(OP) Operating,31.983587,-106.4318
Retirement,5701,El Paso Electric Co,3456.0,Newman,TX,El Paso,EPE,Electric Utility,CT2,85.0,67.0,71.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,12.0,2031.0,(OP) Operating,31.983587,-106.4318
Retirement,55937,Entergy Texas Inc.,3457.0,Lewis Creek,TX,Montgomery,MISO,Electric Utility,1,271.4,250.1,252.4,Natural Gas Steam Turbine,Natural gas,NG,ST,6.0,2034.0,(OP) Operating,30.4356,-95.5214
Retirement,55937,Entergy Texas Inc.,3457.0,Lewis Creek,TX,Montgomery,MISO,Electric Utility,2,271.4,249.2,251.3,Natural Gas Steam Turbine,Natural gas,NG,ST,6.0,2034.0,(OP) Operating,30.4356,-95.5214
Retirement,55937,Entergy Texas Inc.,3459.0,Sabine,TX,Orange,MISO,Electric Utility,1,239.4,202.5,203.3,Natural Gas Steam Turbine,Natural gas,NG,ST,7.0,2026.0,(OP) Operating,30.0242,-93.878
Retirement,55937,Entergy Texas Inc.,3459.0,Sabine,TX,Orange,MISO,Electric Utility,3,473.4,369.3,378.3,Natural Gas Steam Turbine,Natural gas,NG,ST,7.0,2026.0,(OP) Operating,30.0242,-93.878
