Date,Geography,Sector,Sales MWh,Revenue Thousand Dollars,Customers,Price Cents per kWh,Data Status
2015-11-01,SD,Industrial,218338.24,15441.1,3754.0,7.07,Final
2015-11-01,TN,Industrial,1776964.4,104398.2,1254.0,5.88,Final
2015-11-01,TX,Industrial,8809431.3,460439.09,108503.0,5.23,Final
2015-11-01,UT,Industrial,805653.81,45513.55,9668.0,5.65,Final
2015-11-01,VA,Industrial,1319579.3,90069.88,3692.0,6.83,Final
2015-11-01,VT,Industrial,117020.92,11832.06,233.0,10.11,Final
2015-11-01,WA,Industrial,2097139.8,93778.43,28516.0,4.47,Final
2015-11-01,WI,Industrial,1896046.7,137554.33,5463.0,7.25,Final
2015-11-01,WV,Industrial,1017338.4,63445.38,11843.0,6.24,Final
2015-11-01,WY,Industrial,879192.91,58304.13,10505.0,6.63,Final
2015-10-01,AK,Industrial,117119.17,16573.97,1332.0,14.15,Final
2015-10-01,AL,Industrial,2786306.1,157740.65,7267.0,5.66,Final
2015-10-01,AR,Industrial,1394312.2,83199.13,38355.0,5.97,Final
2015-10-01,AZ,Industrial,1329991.1,81252.43,7793.0,6.11,Final
2015-10-01,CA,Industrial,4786310.8,649117.33,152564.0,13.56,Final
2015-10-01,CO,Industrial,1306508.7,97181.94,16344.0,7.44,Final
2015-10-01,CT,Industrial,301197.51,38484.35,4398.0,12.78,Final
2015-10-01,DC,Industrial,20827.88,1924.68,1.0,9.24,Final
2015-10-01,DE,Industrial,200329.83,16313.59,859.0,8.14,Final
2015-10-01,FL,Industrial,1386438.7,112479.57,19674.0,8.11,Final
2015-10-01,GA,Industrial,2731802.5,152149.92,20618.0,5.57,Final
2015-10-01,HI,Industrial,323218.76,71722.63,769.0,22.19,Final
2015-10-01,IA,Industrial,1804118.8,102467.81,7762.0,5.68,Final
2015-10-01,ID,Industrial,591898.83,35484.05,27799.0,6.0,Final
2015-10-01,IL,Industrial,3475637.4,229656.94,6007.0,6.61,Final
2015-10-01,IN,Industrial,3967375.7,266965.49,18260.0,6.73,Final
2015-10-01,KS,Industrial,910954.78,67428.38,24096.0,7.4,Final
2015-10-01,KY,Industrial,2451127.0,135099.56,7529.0,5.51,Final
2015-10-01,LA,Industrial,2887529.0,162228.97,19704.0,5.62,Final
2015-10-01,MA,Industrial,653356.82,87529.46,14105.0,13.4,Final
2015-10-01,MD,Industrial,305586.62,24230.38,8738.0,7.93,Final
2015-10-01,ME,Industrial,352075.24,28930.11,3028.0,8.22,Final
2015-10-01,MI,Industrial,2581119.9,173655.5,6078.0,6.73,Final
2015-10-01,MN,Industrial,1761904.4,124608.19,9845.0,7.07,Final
2015-10-01,MO,Industrial,1438566.7,87344.15,10178.0,6.07,Final
2015-10-01,MS,Industrial,1359184.4,86216.65,10039.0,6.34,Final
2015-10-01,MT,Industrial,363304.65,18899.3,10784.0,5.2,Final
2015-10-01,NC,Industrial,2303319.6,152948.71,10259.0,6.64,Final
2015-10-01,ND,Industrial,608217.8,47594.3,8913.0,7.83,Final
2015-10-01,NE,Industrial,811136.2,57833.86,61517.0,7.13,Final
2015-10-01,NH,Industrial,166943.23,20907.08,3289.0,12.52,Final
2015-10-01,NJ,Industrial,613744.57,61358.53,12161.0,10.0,Final
2015-10-01,NM,Industrial,648657.49,40869.3,9427.0,6.3,Final
2015-10-01,NV,Industrial,1153433.5,69021.86,3829.0,5.98,Final
2015-10-01,NY,Industrial,1499343.7,94496.17,7647.0,6.3,Final
2015-10-01,OH,Industrial,4260330.7,301636.93,19121.0,7.08,Final
2015-10-01,OK,Industrial,1497486.0,76786.83,18551.0,5.13,Final
2015-10-01,OR,Industrial,1069005.1,63654.27,26689.0,5.95,Final
2015-10-01,PA,Industrial,3975945.6,282479.47,23553.0,7.1,Final
2015-10-01,RI,Industrial,64127.78,8323.37,1831.0,12.98,Final
2015-10-01,SC,Industrial,2439821.0,145577.72,4201.0,5.97,Final
2015-10-01,SD,Industrial,231822.47,17296.28,3822.0,7.46,Final
2015-10-01,TN,Industrial,1888324.1,115582.32,1247.0,6.12,Final
2015-10-01,TX,Industrial,9791553.7,520831.39,109618.0,5.32,Final
2015-10-01,UT,Industrial,750928.28,46408.82,9769.0,6.18,Final
2015-10-01,VA,Industrial,1563634.7,106197.66,3701.0,6.79,Final
2015-10-01,VT,Industrial,116947.89,11740.75,229.0,10.04,Final
2015-10-01,WA,Industrial,2194351.9,96904.38,29848.0,4.42,Final
2015-10-01,WI,Industrial,2013165.6,152467.16,5642.0,7.57,Final
2015-10-01,WV,Industrial,1100854.7,66191.66,11828.0,6.01,Final
2015-10-01,WY,Industrial,897632.29,61971.43,10675.0,6.9,Final
2015-09-01,AK,Industrial,111767.42,15903.21,1330.0,14.23,Final
2015-09-01,AL,Industrial,2818267.5,184799.99,7306.0,6.56,Final
2015-09-01,AR,Industrial,1429608.0,97002.15,40791.0,6.79,Final
2015-09-01,AZ,Industrial,1319352.0,86403.51,7834.0,6.55,Final
2015-09-01,CA,Industrial,4883259.3,672032.09,148797.0,13.76,Final
2015-09-01,CO,Industrial,1361090.7,102924.16,16713.0,7.56,Final
2015-09-01,CT,Industrial,304775.19,38527.23,4382.0,12.64,Final
2015-09-01,DC,Industrial,17699.81,1495.45,1.0,8.45,Final
2015-09-01,DE,Industrial,186754.43,15707.96,861.0,8.41,Final
2015-09-01,FL,Industrial,1441027.8,119821.96,19762.0,8.32,Final
2015-09-01,GA,Industrial,2724356.8,160166.32,21004.0,5.88,Final
2015-09-01,HI,Industrial,326379.05,73632.53,743.0,22.56,Final
2015-09-01,IA,Industrial,1698737.2,111789.54,7729.0,6.58,Final
2015-09-01,ID,Industrial,803271.41,55568.27,27776.0,6.92,Final
2015-09-01,IL,Industrial,3770275.5,251041.07,6024.0,6.66,Final
2015-09-01,IN,Industrial,4024229.8,277155.18,18205.0,6.89,Final
2015-09-01,KS,Industrial,996071.56,74887.13,24483.0,7.52,Final
2015-09-01,KY,Industrial,2505715.6,147350.12,7307.0,5.88,Final
2015-09-01,LA,Industrial,3153479.5,177581.31,19878.0,5.63,Final
2015-09-01,MA,Industrial,663643.79,91310.39,14204.0,13.76,Final
2015-09-01,MD,Industrial,382337.84,31763.6,9088.0,8.31,Final
2015-09-01,ME,Industrial,289478.88,24776.62,3035.0,8.56,Final
2015-09-01,MI,Industrial,2587466.0,179875.72,6074.0,6.95,Final
2015-09-01,MN,Industrial,1780314.5,127595.61,9808.0,7.17,Final
2015-09-01,MO,Industrial,1420858.4,98958.49,10186.0,6.96,Final
2015-09-01,MS,Industrial,1337751.5,96054.09,10882.0,7.18,Final
2015-09-01,MT,Industrial,380165.22,19618.45,11485.0,5.16,Final
2015-09-01,NC,Industrial,2347636.1,158900.43,10302.0,6.77,Final
2015-09-01,ND,Industrial,553311.91,46668.76,8873.0,8.43,Final
2015-09-01,NE,Industrial,958924.54,72598.95,61532.0,7.57,Final
2015-09-01,NH,Industrial,182499.88,22883.73,3269.0,12.54,Final
2015-09-01,NJ,Industrial,567904.97,61443.28,12205.0,10.82,Final
2015-09-01,NM,Industrial,663482.2,42453.02,9448.0,6.4,Final
2015-09-01,NV,Industrial,1225644.9,104914.25,3883.0,8.56,Final
2015-09-01,NY,Industrial,1596847.6,104334.73,7533.0,6.53,Final
2015-09-01,OH,Industrial,4194955.9,305502.33,19088.0,7.28,Final
2015-09-01,OK,Industrial,1495402.1,87267.94,18696.0,5.84,Final
2015-09-01,OR,Industrial,1107129.6,67588.93,26707.0,6.1,Final
2015-09-01,PA,Industrial,4097132.2,294213.47,23584.0,7.18,Final
2015-09-01,RI,Industrial,60822.16,7915.42,1846.0,13.01,Final
2015-09-01,SC,Industrial,2468034.3,153227.66,4285.0,6.21,Final
2015-09-01,SD,Industrial,243408.51,18638.29,3827.0,7.66,Final
2015-09-01,TN,Industrial,1978360.8,136983.19,1251.0,6.92,Final
2015-09-01,TX,Industrial,9747825.8,539500.28,108020.0,5.53,Final
2015-09-01,UT,Industrial,701861.06,48930.76,9793.0,6.97,Final
2015-09-01,VA,Industrial,1463854.6,100488.0,3726.0,6.86,Final
2015-09-01,VT,Industrial,119635.99,12408.44,229.0,10.37,Final
2015-09-01,WA,Industrial,2209865.3,98525.0,29481.0,4.46,Final
2015-09-01,WI,Industrial,2081393.4,164745.63,5620.0,7.92,Final
2015-09-01,WV,Industrial,1086080.3,66563.87,11880.0,6.13,Final
2015-09-01,WY,Industrial,860335.72,56896.11,10669.0,6.61,Final
2015-08-01,AK,Industrial,116078.27,17341.55,1320.0,14.94,Final
2015-08-01,AL,Industrial,3028746.7,197902.26,7319.0,6.53,Final
2015-08-01,AR,Industrial,1529545.8,105780.13,41225.0,6.92,Final
2015-08-01,AZ,Industrial,1413268.6,96522.02,7841.0,6.83,Final
2015-08-01,CA,Industrial,5001471.3,684199.73,144658.0,13.68,Final
2015-08-01,CO,Industrial,1397882.5,107195.31,16693.0,7.67,Final
2015-08-01,CT,Industrial,318575.51,39966.47,4396.0,12.55,Final
2015-08-01,DC,Industrial,17149.98,1597.56,1.0,9.32,Final
2015-08-01,DE,Industrial,216742.99,17929.64,859.0,8.27,Final
2015-08-01,FL,Industrial,1494390.0,126726.88,19787.0,8.48,Final
2015-08-01,GA,Industrial,2879653.7,188192.37,21160.0,6.54,Final
2015-08-01,HI,Industrial,362567.41,87282.14,727.0,24.07,Final
2015-08-01,IA,Industrial,2043965.6,142829.72,7706.0,6.99,Final
2015-08-01,ID,Industrial,1001829.2,71955.31,27776.0,7.18,Final
2015-08-01,IL,Industrial,3732689.6,255642.88,5998.0,6.85,Final
2015-08-01,IN,Industrial,4140964.1,285167.34,18210.0,6.89,Final
2015-08-01,KS,Industrial,1034235.5,79660.79,24678.0,7.7,Final
2015-08-01,KY,Industrial,2541242.6,150327.71,7316.0,5.92,Final
2015-08-01,LA,Industrial,3175847.6,178649.72,19844.0,5.63,Final
2015-08-01,MA,Industrial,705219.22,97300.25,14213.0,13.8,Final
2015-08-01,MD,Industrial,330981.21,29885.09,8821.0,9.03,Final
2015-08-01,ME,Industrial,290067.39,26020.18,3033.0,8.97,Final
2015-08-01,MI,Industrial,2711983.5,198695.96,6062.0,7.33,Final
2015-08-01,MN,Industrial,1869752.0,138707.07,9770.0,7.42,Final
2015-08-01,MO,Industrial,1495634.4,113592.94,10199.0,7.6,Final
2015-08-01,MS,Industrial,1412622.9,94255.06,11328.0,6.67,Final
2015-08-01,MT,Industrial,401234.73,22524.44,11760.0,5.61,Final
2015-08-01,NC,Industrial,2519529.8,172274.97,10340.0,6.84,Final
2015-08-01,ND,Industrial,620812.63,50419.77,8404.0,8.12,Final
2015-08-01,NE,Industrial,1096606.7,90628.84,61350.0,8.26,Final
2015-08-01,NH,Industrial,185064.89,22602.73,3243.0,12.21,Final
2015-08-01,NJ,Industrial,651071.85,71613.07,12071.0,11.0,Final
2015-08-01,NM,Industrial,692944.61,45930.98,9434.0,6.63,Final
2015-08-01,NV,Industrial,1363680.1,118359.34,3848.0,8.68,Final
2015-08-01,NY,Industrial,1589212.5,100550.76,7640.0,6.33,Final
2015-08-01,OH,Industrial,4337392.9,322050.48,19153.0,7.43,Final
2015-08-01,OK,Industrial,1571559.0,90221.29,18785.0,5.74,Final
2015-08-01,OR,Industrial,1210486.9,74659.89,26664.0,6.17,Final
2015-08-01,PA,Industrial,4003033.9,286933.05,23714.0,7.17,Final
2015-08-01,RI,Industrial,79407.97,10267.03,1857.0,12.93,Final
2015-08-01,SC,Industrial,2687452.7,169939.06,4362.0,6.32,Final
2015-08-01,SD,Industrial,259319.26,19797.58,3794.0,7.63,Final
2015-08-01,TN,Industrial,2054072.9,142758.33,1236.0,6.95,Final
2015-08-01,TX,Industrial,9789559.4,568343.45,108766.0,5.81,Final
2015-08-01,UT,Industrial,838082.23,55043.06,9791.0,6.57,Final
2015-08-01,VA,Industrial,1561755.7,108694.31,3739.0,6.96,Final
2015-08-01,VT,Industrial,124682.12,12807.4,229.0,10.27,Final
2015-08-01,WA,Industrial,2315175.0,103057.04,29699.0,4.45,Final
2015-08-01,WI,Industrial,2205699.6,173860.95,5603.0,7.88,Final
2015-08-01,WV,Industrial,1085165.3,67882.73,11973.0,6.26,Final
2015-08-01,WY,Industrial,866964.3,58688.92,10638.0,6.77,Final
2015-07-01,AK,Industrial,111062.91,16974.78,1303.0,15.28,Final
2015-07-01,AL,Industrial,3022865.0,203982.48,7293.0,6.75,Final
2015-07-01,AR,Industrial,1481309.4,102364.7,41150.0,6.91,Final
2015-07-01,AZ,Industrial,1375614.0,95897.92,7828.0,6.97,Final
2015-07-01,CA,Industrial,5056124.3,711393.33,157206.0,14.07,Final
2015-07-01,CO,Industrial,1367071.4,106082.02,16714.0,7.76,Final
2015-07-01,CT,Industrial,312502.81,38067.83,4397.0,12.18,Final
2015-07-01,DC,Industrial,19164.56,1690.18,1.0,8.82,Final
2015-07-01,DE,Industrial,232424.26,18229.72,858.0,7.84,Final
2015-07-01,FL,Industrial,1476609.6,125098.24,19613.0,8.47,Final
2015-07-01,GA,Industrial,2879636.5,232489.77,21195.0,8.07,Final
2015-07-01,HI,Industrial,327997.89,76942.95,728.0,23.46,Final
2015-07-01,IA,Industrial,1742161.5,126225.56,7668.0,7.25,Final
2015-07-01,ID,Industrial,1148425.9,82145.38,27729.0,7.15,Final
2015-07-01,IL,Industrial,3852411.2,258346.92,6007.0,6.71,Final
2015-07-01,IN,Industrial,4219731.7,294620.97,18235.0,6.98,Final
2015-07-01,KS,Industrial,964158.06,76296.85,24686.0,7.91,Final
2015-07-01,KY,Industrial,2575054.8,147761.79,7314.0,5.74,Final
2015-07-01,LA,Industrial,3063542.6,161774.86,19833.0,5.28,Final
2015-07-01,MA,Industrial,689864.48,93910.98,14038.0,13.61,Final
2015-07-01,MD,Industrial,343372.77,27256.2,8807.0,7.94,Final
2015-07-01,ME,Industrial,282554.2,22184.11,3019.0,7.85,Final
2015-07-01,MI,Industrial,2228437.3,175874.96,6051.0,7.89,Final
2015-07-01,MN,Industrial,1878618.7,143167.58,9984.0,7.62,Final
2015-07-01,MO,Industrial,1539986.9,118533.98,10213.0,7.7,Final
2015-07-01,MS,Industrial,1419622.2,96937.0,11155.0,6.83,Final
2015-07-01,MT,Industrial,413612.69,24662.35,11750.0,5.96,Final
2015-07-01,NC,Industrial,2335533.5,166911.58,10357.0,7.15,Final
2015-07-01,ND,Industrial,599514.44,49330.42,8392.0,8.23,Final
2015-07-01,NE,Industrial,1121264.7,99829.13,61042.0,8.9,Final
2015-07-01,NH,Industrial,173211.79,20399.17,3245.0,11.78,Final
2015-07-01,NJ,Industrial,660431.99,73158.55,12314.0,11.08,Final
2015-07-01,NM,Industrial,663384.37,45151.71,9417.0,6.81,Final
2015-07-01,NV,Industrial,1256448.4,116473.22,3879.0,9.27,Final
2015-07-01,NY,Industrial,1563928.2,97669.07,7610.0,6.25,Final
2015-07-01,OH,Industrial,4435926.2,328628.81,19141.0,7.41,Final
2015-07-01,OK,Industrial,1603661.0,93478.69,18916.0,5.83,Final
2015-07-01,OR,Industrial,1190473.7,75114.12,26609.0,6.31,Final
2015-07-01,PA,Industrial,4303142.6,307974.57,23742.0,7.16,Final
2015-07-01,RI,Industrial,67113.68,8155.81,1827.0,12.15,Final
2015-07-01,SC,Industrial,2545430.7,161578.52,4359.0,6.35,Final
2015-07-01,SD,Industrial,254086.42,19570.83,3781.0,7.7,Final
2015-07-01,TN,Industrial,1996904.4,142302.98,1241.0,7.13,Final
2015-07-01,TX,Industrial,10140124.0,579052.27,108834.0,5.71,Final
2015-07-01,UT,Industrial,790789.8,55154.67,9803.0,6.97,Final
2015-07-01,VA,Industrial,1547961.8,108084.04,3735.0,6.98,Final
2015-07-01,VT,Industrial,123077.03,12825.25,231.0,10.42,Final
2015-07-01,WA,Industrial,2301042.7,105032.06,29181.0,4.56,Final
2015-07-01,WI,Industrial,2101163.7,168320.96,5576.0,8.01,Final
2015-07-01,WV,Industrial,1111122.6,68481.95,11944.0,6.16,Final
2015-07-01,WY,Industrial,837671.63,56263.73,10601.0,6.72,Final
2015-06-01,AK,Industrial,107806.83,17417.54,1302.0,16.16,Final
2015-06-01,AL,Industrial,2940997.0,200582.14,7290.0,6.82,Final
2015-06-01,AR,Industrial,1395781.5,91444.36,36880.0,6.55,Final
2015-06-01,AZ,Industrial,1268376.1,86520.58,7851.0,6.82,Final
2015-06-01,CA,Industrial,4787074.5,627315.84,153175.0,13.1,Final
2015-06-01,CO,Industrial,1293082.5,97886.24,16682.0,7.57,Final
2015-06-01,CT,Industrial,317533.33,40548.61,4416.0,12.77,Final
2015-06-01,DC,Industrial,20751.97,1778.3,1.0,8.57,Final
2015-06-01,DE,Industrial,174350.74,16003.59,858.0,9.18,Final
2015-06-01,FL,Industrial,1475898.9,121804.27,19596.0,8.25,Final
2015-06-01,GA,Industrial,2792554.1,137293.8,21189.0,4.92,Final
2015-06-01,HI,Industrial,300890.14,69945.8,726.0,23.25,Final
2015-06-01,IA,Industrial,1890456.6,131568.89,7689.0,6.96,Final
2015-06-01,ID,Industrial,1130610.9,85308.98,27721.0,7.55,Final
2015-06-01,IL,Industrial,3648294.9,236829.23,5986.0,6.49,Final
2015-06-01,IN,Industrial,4130666.6,285774.09,18237.0,6.92,Final
2015-06-01,KS,Industrial,991322.33,77093.15,24620.0,7.78,Final
2015-06-01,KY,Industrial,2653192.2,144295.62,7320.0,5.44,Final
2015-06-01,LA,Industrial,3006755.8,159398.62,19922.0,5.3,Final
2015-06-01,MA,Industrial,687287.09,92249.71,14060.0,13.42,Final
2015-06-01,MD,Industrial,324089.82,27549.02,8823.0,8.5,Final
2015-06-01,ME,Industrial,281790.53,23588.25,3032.0,8.37,Final
2015-06-01,MI,Industrial,2719513.2,198731.89,6065.0,7.31,Final
2015-06-01,MN,Industrial,1693151.3,128385.93,10032.0,7.58,Final
2015-06-01,MO,Industrial,1466682.1,108534.16,10211.0,7.4,Final
2015-06-01,MS,Industrial,1349707.3,93118.36,11311.0,6.9,Final
2015-06-01,MT,Industrial,403969.7,22835.17,11346.0,5.65,Final
2015-06-01,NC,Industrial,2483655.7,165409.01,10360.0,6.66,Final
2015-06-01,ND,Industrial,560468.13,47081.32,8402.0,8.4,Final
2015-06-01,NE,Industrial,919281.97,71114.3,61250.0,7.74,Final
2015-06-01,NH,Industrial,174242.74,21228.49,3280.0,12.18,Final
2015-06-01,NJ,Industrial,628577.78,69906.39,12058.0,11.12,Final
2015-06-01,NM,Industrial,651930.58,46117.06,9407.0,7.07,Final
2015-06-01,NV,Industrial,1265001.1,92072.91,3852.0,7.28,Final
2015-06-01,NY,Industrial,1938198.4,116521.2,7667.0,6.01,Final
2015-06-01,OH,Industrial,4405291.7,311009.02,19279.0,7.06,Final
2015-06-01,OK,Industrial,1550620.9,89599.19,18968.0,5.78,Final
2015-06-01,OR,Industrial,1167755.9,72311.7,26587.0,6.19,Final
2015-06-01,PA,Industrial,4050677.2,290070.04,23795.0,7.16,Final
2015-06-01,RI,Industrial,70494.33,8748.8,1855.0,12.41,Final
2015-06-01,SC,Industrial,2608186.0,161673.59,4358.0,6.2,Final
2015-06-01,SD,Industrial,232906.76,17201.26,3785.0,7.39,Final
2015-06-01,TN,Industrial,1958787.9,129366.25,1238.0,6.6,Final
2015-06-01,TX,Industrial,9635010.4,539658.11,107616.0,5.6,Final
2015-06-01,UT,Industrial,818170.87,55518.6,9793.0,6.79,Final
2015-06-01,VA,Industrial,1563433.0,106980.44,3739.0,6.84,Final
2015-06-01,VT,Industrial,121992.08,12574.24,231.0,10.31,Final
2015-06-01,WA,Industrial,2199235.5,97090.04,29529.0,4.41,Final
2015-06-01,WI,Industrial,2018357.7,162725.15,5596.0,8.06,Final
2015-06-01,WV,Industrial,1099201.1,69150.25,12027.0,6.29,Final
2015-06-01,WY,Industrial,843638.36,56504.74,10595.0,6.7,Final
2015-05-01,AK,Industrial,110460.32,15363.59,1285.0,13.91,Final
2015-05-01,AL,Industrial,2831618.7,176255.2,7255.0,6.22,Final
2015-05-01,AR,Industrial,1309293.2,80662.33,31791.0,6.16,Final
2015-05-01,AZ,Industrial,1183401.3,80433.08,7842.0,6.8,Final
2015-05-01,CA,Industrial,4392045.4,497002.77,144327.0,11.32,Final
2015-05-01,CO,Industrial,1215226.8,89713.8,16620.0,7.38,Final
2015-05-01,CT,Industrial,245345.84,31080.11,4417.0,12.67,Final
2015-05-01,DC,Industrial,20315.83,1700.88,1.0,8.37,Final
2015-05-01,DE,Industrial,260070.77,20559.92,849.0,7.91,Final
2015-05-01,FL,Industrial,1433586.6,117151.72,19365.0,8.17,Final
2015-05-01,GA,Industrial,2739887.8,161950.51,20790.0,5.91,Final
2015-05-01,HI,Industrial,296059.19,66936.27,723.0,22.61,Final
2015-05-01,IA,Industrial,1806635.6,93923.55,7622.0,5.2,Final
2015-05-01,ID,Industrial,808203.18,54544.73,27635.0,6.75,Final
2015-05-01,IL,Industrial,3638850.8,226621.55,5987.0,6.23,Final
2015-05-01,IN,Industrial,4201039.9,282774.34,18166.0,6.73,Final
2015-05-01,KS,Industrial,941570.86,72138.87,24221.0,7.66,Final
2015-05-01,KY,Industrial,2730204.3,142510.54,7325.0,5.22,Final
2015-05-01,LA,Industrial,2853292.6,157468.02,19578.0,5.52,Final
2015-05-01,MA,Industrial,722359.59,91771.0,14076.0,12.7,Final
2015-05-01,MD,Industrial,342703.48,27979.19,8803.0,8.16,Final
2015-05-01,ME,Industrial,248372.63,22539.89,2863.0,9.08,Final
2015-05-01,MI,Industrial,2730034.1,197113.92,5992.0,7.22,Final
2015-05-01,MN,Industrial,1732327.6,121776.74,9896.0,7.03,Final
2015-05-01,MO,Industrial,1461427.3,91497.45,10229.0,6.26,Final
2015-05-01,MS,Industrial,1215285.4,81541.7,10936.0,6.71,Final
2015-05-01,MT,Industrial,352542.03,19241.25,9922.0,5.46,Final
2015-05-01,NC,Industrial,2536068.5,157942.09,10310.0,6.23,Final
2015-05-01,ND,Industrial,562863.11,45108.43,7692.0,8.01,Final
2015-05-01,NE,Industrial,846651.13,61505.62,60380.0,7.26,Final
2015-05-01,NH,Industrial,159511.35,19749.95,3272.0,12.38,Final
2015-05-01,NJ,Industrial,646921.62,68461.69,12366.0,10.58,Final
2015-05-01,NM,Industrial,623314.37,40163.75,9425.0,6.44,Final
2015-05-01,NV,Industrial,1188713.2,71834.04,3800.0,6.04,Final
2015-05-01,NY,Industrial,1080422.8,62197.33,7620.0,5.76,Final
2015-05-01,OH,Industrial,4362309.2,289013.16,19064.0,6.63,Final
2015-05-01,OK,Industrial,1506859.4,81347.59,18489.0,5.4,Final
2015-05-01,OR,Industrial,1118800.4,66836.36,26413.0,5.97,Final
2015-05-01,PA,Industrial,3832743.5,266991.27,23788.0,6.97,Final
2015-05-01,RI,Industrial,69179.04,8891.74,1861.0,12.85,Final
2015-05-01,SC,Industrial,2564744.4,154772.66,4331.0,6.03,Final
2015-05-01,SD,Industrial,225105.53,16561.1,3736.0,7.36,Final
2015-05-01,TN,Industrial,2004495.5,108271.14,1245.0,5.4,Final
2015-05-01,TX,Industrial,9122377.7,507118.35,105413.0,5.56,Final
2015-05-01,UT,Industrial,809323.15,51108.83,9759.0,6.32,Final
2015-05-01,VA,Industrial,1568697.0,107467.94,3709.0,6.85,Final
2015-05-01,VT,Industrial,119508.08,12047.42,231.0,10.08,Final
2015-05-01,WA,Industrial,2124550.7,89750.73,29172.0,4.22,Final
2015-05-01,WI,Industrial,2000597.6,148938.08,5445.0,7.44,Final
2015-05-01,WV,Industrial,1151982.3,70206.07,11932.0,6.09,Final
2015-05-01,WY,Industrial,867838.38,60005.04,10549.0,6.91,Final
2015-04-01,AK,Industrial,110469.89,16023.78,1280.0,14.51,Final
2015-04-01,AL,Industrial,2723136.7,154971.74,7228.0,5.69,Final
2015-04-01,AR,Industrial,1267810.9,73696.14,29264.0,5.81,Final
2015-04-01,AZ,Industrial,1121576.4,68901.57,7826.0,6.14,Final
2015-04-01,CA,Industrial,4436821.3,461143.55,148507.0,10.39,Final
2015-04-01,CO,Industrial,1211437.3,89652.43,16608.0,7.4,Final
2015-04-01,CT,Industrial,277775.52,35993.2,4417.0,12.96,Final
2015-04-01,DC,Industrial,18605.09,1651.84,1.0,8.88,Final
2015-04-01,DE,Industrial,181327.88,13892.35,850.0,7.66,Final
2015-04-01,FL,Industrial,1415070.9,114112.93,19206.0,8.06,Final
2015-04-01,GA,Industrial,2602473.3,143292.07,20570.0,5.51,Final
2015-04-01,HI,Industrial,295067.44,67633.82,725.0,22.92,Final
2015-04-01,IA,Industrial,1713971.4,93648.54,7590.0,5.46,Final
2015-04-01,ID,Industrial,749981.11,46915.13,27548.0,6.26,Final
2015-04-01,IL,Industrial,3413523.1,218082.6,5991.0,6.39,Final
2015-04-01,IN,Industrial,3894676.8,269850.2,18239.0,6.93,Final
2015-04-01,KS,Industrial,907797.14,68956.14,24016.0,7.6,Final
2015-04-01,KY,Industrial,2610938.5,135388.7,7365.0,5.19,Final
2015-04-01,LA,Industrial,2761484.9,146311.5,19537.0,5.3,Final
2015-04-01,MA,Industrial,635841.1,84244.35,14083.0,13.25,Final
2015-04-01,MD,Industrial,318831.4,28245.34,8806.0,8.86,Final
2015-04-01,ME,Industrial,273885.82,23998.74,3020.0,8.76,Final
2015-04-01,MI,Industrial,2549056.7,172113.04,6004.0,6.75,Final
2015-04-01,MN,Industrial,1831894.0,125010.9,9839.0,6.82,Final
2015-04-01,MO,Industrial,1400660.1,79796.74,10229.0,5.7,Final
2015-04-01,MS,Industrial,1285132.4,80357.9,10815.0,6.25,Final
2015-04-01,MT,Industrial,361901.83,18615.67,8125.0,5.14,Final
2015-04-01,NC,Industrial,2268952.1,140495.58,10288.0,6.19,Final
2015-04-01,ND,Industrial,576265.11,46657.03,7626.0,8.1,Final
2015-04-01,NE,Industrial,819424.97,60942.73,59980.0,7.44,Final
2015-04-01,NH,Industrial,158108.86,20340.74,3297.0,12.87,Final
2015-04-01,NJ,Industrial,573093.35,61614.91,12174.0,10.75,Final
2015-04-01,NM,Industrial,619961.98,39223.04,9381.0,6.33,Final
2015-04-01,NV,Industrial,1080397.0,65396.33,3777.0,6.05,Final
2015-04-01,NY,Industrial,1520352.0,95890.63,7687.0,6.31,Final
2015-04-01,OH,Industrial,4127915.5,269316.35,19202.0,6.52,Final
2015-04-01,OK,Industrial,1469291.0,75785.31,18733.0,5.16,Final
2015-04-01,OR,Industrial,1043955.5,60469.71,23888.0,5.79,Final
2015-04-01,PA,Industrial,3823320.9,271307.86,23858.0,7.1,Final
2015-04-01,RI,Industrial,61082.71,8121.8,1863.0,13.3,Final
2015-04-01,SC,Industrial,2406614.5,138909.09,4311.0,5.77,Final
2015-04-01,SD,Industrial,226924.74,16377.92,3717.0,7.22,Final
2015-04-01,TN,Industrial,1940303.1,106877.04,1249.0,5.51,Final
2015-04-01,TX,Industrial,8870685.2,491408.65,104227.0,5.54,Final
2015-04-01,UT,Industrial,754900.89,44286.15,9738.0,5.87,Final
2015-04-01,VA,Industrial,1528953.8,104453.74,3721.0,6.83,Final
2015-04-01,VT,Industrial,113048.44,11101.26,231.0,9.82,Final
2015-04-01,WA,Industrial,2328258.1,98363.95,29168.0,4.22,Final
2015-04-01,WI,Industrial,1911828.4,141204.86,5513.0,7.39,Final
2015-04-01,WV,Industrial,1045926.0,63879.68,12000.0,6.11,Final
2015-04-01,WY,Industrial,847919.91,58036.75,10515.0,6.84,Final
2015-03-01,AK,Industrial,115179.0,16588.74,1275.0,14.4,Final
2015-03-01,AL,Industrial,2757457.9,154659.72,7203.0,5.61,Final
2015-03-01,AR,Industrial,1239388.2,71264.73,30308.0,5.75,Final
2015-03-01,AZ,Industrial,1146879.2,68235.1,7721.0,5.95,Final
